statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m
PW012453,삼도더펜트하우스수성입주자대표회의,대구광역시 수성구 파동로26길 26,35.819516835,128.6184509,01,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.819516835,128.6184509,215.80342105966616
PW012453,삼도더펜트하우스수성입주자대표회의,대구광역시 수성구 파동로26길 26,35.819516835,128.6184509,04,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.819516835,128.6184509,215.80342105966616
PW012453,삼도더펜트하우스수성입주자대표회의,대구광역시 수성구 파동로26길 26,35.819516835,128.6184509,03,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.819516835,128.6184509,215.80342105966616
PW012453,삼도더펜트하우스수성입주자대표회의,대구광역시 수성구 파동로26길 26,35.819516835,128.6184509,02,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.819516835,128.6184509,215.80342105966616
PW012453,삼도더펜트하우스수성입주자대표회의,대구광역시 수성구 파동로26길 26,35.819516835,128.6184509,05,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.819516835,128.6184509,215.80342105966616
PW801566,더펜트하우스수성입주자대표회의(SPB),대구광역시 수성구 파동로26길 26,35.819516888,128.61846705,03,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.819516888,128.61846705,217.0046411109444
PW801566,더펜트하우스수성입주자대표회의(SPB),대구광역시 수성구 파동로26길 26,35.819516888,128.61846705,02,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.819516888,128.61846705,217.0046411109444
PW801566,더펜트하우스수성입주자대표회의(SPB),대구광역시 수성구 파동로26길 26,35.819516888,128.61846705,01,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.819516888,128.61846705,217.0046411109444
PW801566,더펜트하우스수성입주자대표회의(SPB),대구광역시 수성구 파동로26길 26,35.819516888,128.61846705,04,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.819516888,128.61846705,217.0046411109444
PW801566,더펜트하우스수성입주자대표회의(SPB),대구광역시 수성구 파동로26길 26,35.819516888,128.61846705,05,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.819516888,128.61846705,217.0046411109444
EZ001447,더펜트하우스,대구광역시 수성구 파동로26길 26,35.8198337,128.6185492,01,02,7,24시간 이용가능,차지인,N,N,2026-07-25T20:38:50+09:00,35.8198337,128.6185492,244.34418270263
EZ001447,더펜트하우스,대구광역시 수성구 파동로26길 26,35.8198337,128.6185492,02,02,7,24시간 이용가능,차지인,N,N,2026-07-25T20:38:50+09:00,35.8198337,128.6185492,244.34418270263
EZ001447,더펜트하우스,대구광역시 수성구 파동로26길 26,35.8198337,128.6185492,03,02,7,24시간 이용가능,차지인,N,N,2026-07-25T20:38:50+09:00,35.8198337,128.6185492,244.34418270263
HM000763,우방대자연1차,대구광역시 수성구 파동로 120,35.8142248,128.6159837,04,02,7,24시간 이용가능,휴맥스이브이,N,N,2026-07-25T20:38:50+09:00,35.8142248,128.6159837,467.592729029943
HM000763,우방대자연1차,대구광역시 수성구 파동로 120,35.8142248,128.6159837,02,02,7,24시간 이용가능,휴맥스이브이,N,N,2026-07-25T20:38:50+09:00,35.8142248,128.6159837,467.592729029943
HM000763,우방대자연1차,대구광역시 수성구 파동로 120,35.8142248,128.6159837,03,02,7,24시간 이용가능,휴맥스이브이,N,N,2026-07-25T20:38:50+09:00,35.8142248,128.6159837,467.592729029943
HM000763,우방대자연1차,대구광역시 수성구 파동로 120,35.8142248,128.6159837,01,02,7,24시간 이용가능,휴맥스이브이,N,N,2026-07-25T20:38:50+09:00,35.8142248,128.6159837,467.592729029943
