snapshot_id,ts,source,rows,stations,chargers,stat_2,stat_3,stat_other,gap_min,date,hour,size_class
20260726_024704,2026-07-26 02:47:04,live_loop1,340,220,340,238,54,48,10.016666666666667,2026-07-26,2,소형
20260726_025705,2026-07-26 02:57:05,live_loop1,345,224,345,272,57,16,10.016666666666667,2026-07-26,2,소형
20260726_030706,2026-07-26 03:07:06,live_loop1,377,263,377,266,70,41,10.016666666666667,2026-07-26,3,소형
20260726_031707,2026-07-26 03:17:07,live_loop1,327,229,327,248,62,17,10.016666666666667,2026-07-26,3,소형
20260726_032710,2026-07-26 03:27:10,live_loop1,300,207,300,245,49,6,10.05,2026-07-26,3,소형
20260726_033713,2026-07-26 03:37:13,live_loop1,362,236,362,300,49,13,10.05,2026-07-26,3,소형
20260726_034714,2026-07-26 03:47:14,live_loop1,306,211,306,247,48,11,10.016666666666667,2026-07-26,3,소형
20260726_035714,2026-07-26 03:57:14,live_loop1,306,208,306,246,49,11,10.0,2026-07-26,3,소형
20260726_040716,2026-07-26 04:07:16,live_loop1,389,255,389,302,56,31,10.033333333333333,2026-07-26,4,소형
20260726_041717,2026-07-26 04:17:17,live_loop1,333,229,333,263,58,12,10.016666666666667,2026-07-26,4,소형
20260726_042718,2026-07-26 04:27:18,live_loop1,325,228,325,266,50,9,10.016666666666667,2026-07-26,4,소형
20260726_043719,2026-07-26 04:37:19,live_loop1,377,252,377,322,45,10,10.016666666666667,2026-07-26,4,소형
20260726_044720,2026-07-26 04:47:20,live_loop1,314,217,314,257,45,12,10.016666666666667,2026-07-26,4,소형
20260726_045722,2026-07-26 04:57:22,live_loop1,332,230,332,287,35,10,10.033333333333333,2026-07-26,4,소형
20260726_050722,2026-07-26 05:07:22,live_loop1,372,246,372,304,37,31,10.0,2026-07-26,5,소형
20260726_051723,2026-07-26 05:17:23,live_loop1,310,210,310,273,34,3,10.016666666666667,2026-07-26,5,소형
20260726_052725,2026-07-26 05:27:25,live_loop1,342,246,342,282,52,8,10.033333333333333,2026-07-26,5,소형
20260726_053726,2026-07-26 05:37:26,live_loop1,405,276,405,343,46,16,10.016666666666667,2026-07-26,5,소형
20260726_054729,2026-07-26 05:47:29,live_loop1,367,261,367,300,44,23,10.05,2026-07-26,5,소형
20260726_055729,2026-07-26 05:57:29,live_loop1,373,267,373,291,66,16,10.0,2026-07-26,5,소형
20260726_060730,2026-07-26 06:07:30,live_loop1,408,277,408,344,36,28,10.016666666666667,2026-07-26,6,소형
20260726_061735,2026-07-26 06:17:35,live_loop1,349,258,349,282,61,6,10.083333333333334,2026-07-26,6,소형
20260726_062736,2026-07-26 06:27:36,live_loop1,356,257,356,297,52,7,10.016666666666667,2026-07-26,6,소형
20260726_063737,2026-07-26 06:37:37,live_loop1,445,312,445,371,62,12,10.016666666666667,2026-07-26,6,중형
20260726_064738,2026-07-26 06:47:38,live_loop1,372,278,372,312,52,8,10.016666666666667,2026-07-26,6,소형
20260726_065739,2026-07-26 06:57:39,live_loop1,365,269,365,310,48,7,10.016666666666667,2026-07-26,6,소형
20260726_070740,2026-07-26 07:07:40,live_loop1,475,335,475,379,71,25,10.016666666666667,2026-07-26,7,중형
20260726_071741,2026-07-26 07:17:41,live_loop1,413,305,413,350,57,6,10.016666666666667,2026-07-26,7,소형
20260726_072742,2026-07-26 07:27:42,live_loop1,434,332,434,360,67,7,10.016666666666667,2026-07-26,7,중형
20260726_073745,2026-07-26 07:37:45,live_loop1,509,368,509,425,69,15,10.05,2026-07-26,7,중형
20260726_074751,2026-07-26 07:47:51,live_loop1,411,308,411,326,80,5,10.1,2026-07-26,7,소형
20260726_075752,2026-07-26 07:57:52,live_loop1,425,324,425,337,83,5,10.016666666666667,2026-07-26,7,소형
20260726_080755,2026-07-26 08:07:55,live_loop1,485,344,485,386,77,22,10.05,2026-07-26,8,중형
20260726_081756,2026-07-26 08:17:56,live_loop1,437,332,437,357,76,4,10.016666666666667,2026-07-26,8,중형
20260726_082757,2026-07-26 08:27:57,live_loop1,433,320,433,347,77,9,10.016666666666667,2026-07-26,8,중형
20260726_083759,2026-07-26 08:37:59,live_loop1,520,361,520,429,81,10,10.033333333333333,2026-07-26,8,대형
20260726_084803,2026-07-26 08:48:03,live_loop1,480,365,480,396,76,8,10.066666666666666,2026-07-26,8,중형
20260726_085804,2026-07-26 08:58:04,live_loop1,484,369,484,384,92,8,10.016666666666667,2026-07-26,8,중형
20260726_090805,2026-07-26 09:08:05,live_loop1,541,390,541,414,88,39,10.016666666666667,2026-07-26,9,대형
20260726_091806,2026-07-26 09:18:06,live_loop1,495,364,495,398,92,5,10.016666666666667,2026-07-26,9,중형
20260726_092807,2026-07-26 09:28:07,live_loop1,498,377,498,393,100,5,10.016666666666667,2026-07-26,9,중형
20260726_093808,2026-07-26 09:38:08,live_loop1,540,391,540,439,86,15,10.016666666666667,2026-07-26,9,대형
20260726_094810,2026-07-26 09:48:10,live_loop1,492,383,492,378,108,6,10.033333333333333,2026-07-26,9,중형
20260726_095811,2026-07-26 09:58:11,live_loop1,477,357,477,386,86,5,10.016666666666667,2026-07-26,9,중형
20260726_100812,2026-07-26 10:08:12,live_loop1,566,408,566,440,102,24,10.016666666666667,2026-07-26,10,대형
20260726_101813,2026-07-26 10:18:13,live_loop1,482,353,482,369,106,7,10.016666666666667,2026-07-26,10,중형
20260726_102814,2026-07-26 10:28:14,live_loop1,477,351,477,385,86,6,10.016666666666667,2026-07-26,10,중형
20260726_103815,2026-07-26 10:38:15,live_loop1,534,388,534,401,113,20,10.016666666666667,2026-07-26,10,대형
20260726_104819,2026-07-26 10:48:19,live_loop1,478,361,478,385,87,6,10.066666666666666,2026-07-26,10,중형
20260726_105821,2026-07-26 10:58:21,live_loop1,462,347,462,359,97,6,10.033333333333333,2026-07-26,10,중형
20260726_110822,2026-07-26 11:08:22,live_loop1,527,383,527,402,100,25,10.016666666666667,2026-07-26,11,대형
20260726_111825,2026-07-26 11:18:25,live_loop1,486,377,486,343,138,5,10.05,2026-07-26,11,중형
20260726_112826,2026-07-26 11:28:26,live_loop1,448,330,448,337,105,6,10.016666666666667,2026-07-26,11,중형
20260726_113827,2026-07-26 11:38:27,live_loop1,525,384,525,383,129,13,10.016666666666667,2026-07-26,11,대형
20260726_114831,2026-07-26 11:48:31,live_loop1,465,354,465,336,123,6,10.066666666666666,2026-07-26,11,중형
20260726_115832,2026-07-26 11:58:32,live_loop1,458,350,458,348,101,9,10.016666666666667,2026-07-26,11,중형
20260726_120833,2026-07-26 12:08:33,live_loop1,538,386,538,376,135,27,10.016666666666667,2026-07-26,12,대형
20260726_121834,2026-07-26 12:18:34,live_loop1,474,362,474,344,123,7,10.016666666666667,2026-07-26,12,중형
20260726_122835,2026-07-26 12:28:35,live_loop1,444,334,444,324,114,6,10.016666666666667,2026-07-26,12,중형
20260726_123836,2026-07-26 12:38:36,live_loop1,485,349,485,352,115,18,10.016666666666667,2026-07-26,12,중형
20260726_124838,2026-07-26 12:48:38,live_loop1,464,351,464,342,115,7,10.033333333333333,2026-07-26,12,중형
20260726_125839,2026-07-26 12:58:39,live_loop1,471,361,471,334,127,10,10.016666666666667,2026-07-26,12,중형
20260726_130840,2026-07-26 13:08:40,live_loop1,514,373,514,344,140,30,10.016666666666667,2026-07-26,13,대형
20260726_131842,2026-07-26 13:18:42,live_loop1,444,336,444,309,126,9,10.033333333333333,2026-07-26,13,중형
20260726_132843,2026-07-26 13:28:43,live_loop1,459,349,459,320,133,6,10.016666666666667,2026-07-26,13,중형
20260726_133844,2026-07-26 13:38:44,live_loop1,531,389,531,369,149,13,10.016666666666667,2026-07-26,13,대형
20260726_134845,2026-07-26 13:48:45,live_loop1,491,368,491,334,148,9,10.016666666666667,2026-07-26,13,중형
20260726_135846,2026-07-26 13:58:46,live_loop1,470,346,470,313,149,8,10.016666666666667,2026-07-26,13,중형
20260726_140848,2026-07-26 14:08:48,live_loop1,517,385,517,332,164,21,10.033333333333333,2026-07-26,14,대형
20260726_141850,2026-07-26 14:18:50,live_loop1,484,358,484,314,167,3,10.033333333333333,2026-07-26,14,중형
20260726_142851,2026-07-26 14:28:51,live_loop1,473,357,473,297,169,7,10.016666666666667,2026-07-26,14,중형
20260726_143852,2026-07-26 14:38:52,live_loop1,538,386,538,341,181,16,10.016666666666667,2026-07-26,14,대형
20260726_144853,2026-07-26 14:48:53,live_loop1,488,368,488,316,161,11,10.016666666666667,2026-07-26,14,중형
20260726_145855,2026-07-26 14:58:55,live_loop1,473,355,473,286,172,15,10.033333333333333,2026-07-26,14,중형
20260726_150856,2026-07-26 15:08:56,live_loop1,522,382,522,319,174,29,10.016666666666667,2026-07-26,15,대형
20260726_151858,2026-07-26 15:18:58,live_loop1,475,361,475,316,151,8,10.033333333333333,2026-07-26,15,중형
20260726_152859,2026-07-26 15:28:59,live_loop1,494,371,494,307,176,11,10.016666666666667,2026-07-26,15,중형
20260726_153901,2026-07-26 15:39:01,live_loop1,542,386,542,352,167,23,10.033333333333333,2026-07-26,15,대형
20260726_154902,2026-07-26 15:49:02,live_loop1,533,399,533,312,204,17,10.016666666666667,2026-07-26,15,대형
20260726_155905,2026-07-26 15:59:05,live_loop1,500,372,500,313,174,13,10.05,2026-07-26,15,중형
20260726_160906,2026-07-26 16:09:06,live_loop1,543,387,543,335,176,32,10.016666666666667,2026-07-26,16,대형
20260726_161907,2026-07-26 16:19:07,live_loop1,524,399,524,324,189,11,10.016666666666667,2026-07-26,16,대형
20260726_162908,2026-07-26 16:29:08,live_loop1,493,375,493,311,172,10,10.016666666666667,2026-07-26,16,중형
20260726_163909,2026-07-26 16:39:09,live_loop1,590,426,590,370,198,22,10.016666666666667,2026-07-26,16,대형
20260726_164911,2026-07-26 16:49:11,live_loop1,538,407,538,333,195,10,10.033333333333333,2026-07-26,16,대형
20260726_165912,2026-07-26 16:59:12,live_loop1,526,404,526,315,198,13,10.016666666666667,2026-07-26,16,대형
20260726_170913,2026-07-26 17:09:13,live_loop1,594,433,594,333,237,24,10.016666666666667,2026-07-26,17,대형
20260726_171915,2026-07-26 17:19:15,live_loop1,567,421,567,328,231,8,10.033333333333333,2026-07-26,17,대형
20260726_172916,2026-07-26 17:29:16,live_loop1,558,419,558,319,220,19,10.016666666666667,2026-07-26,17,대형
20260726_173917,2026-07-26 17:39:17,live_loop1,592,432,592,348,217,27,10.016666666666667,2026-07-26,17,대형
20260726_174919,2026-07-26 17:49:19,live_loop1,550,418,550,319,220,11,10.033333333333333,2026-07-26,17,대형
20260726_175920,2026-07-26 17:59:20,live_loop1,612,450,612,353,249,10,10.016666666666667,2026-07-26,17,대형
20260726_180922,2026-07-26 18:09:22,live_loop1,657,473,657,367,265,25,10.033333333333333,2026-07-26,18,대형
20260726_181923,2026-07-26 18:19:23,live_loop1,533,404,533,303,218,12,10.016666666666667,2026-07-26,18,대형
20260726_182924,2026-07-26 18:29:24,live_loop1,565,430,565,329,223,13,10.016666666666667,2026-07-26,18,대형
20260726_183926,2026-07-26 18:39:26,live_loop1,595,430,595,351,226,18,10.033333333333333,2026-07-26,18,대형
20260726_184927,2026-07-26 18:49:27,live_loop1,570,428,570,318,245,7,10.016666666666667,2026-07-26,18,대형
20260726_185928,2026-07-26 18:59:28,live_loop1,589,449,589,307,272,10,10.016666666666667,2026-07-26,18,대형
20260726_190930,2026-07-26 19:09:30,live_loop1,632,461,632,336,270,26,10.033333333333333,2026-07-26,19,대형
20260726_191931,2026-07-26 19:19:31,live_loop1,546,409,546,306,233,7,10.016666666666667,2026-07-26,19,대형
20260726_192932,2026-07-26 19:29:32,live_loop1,579,438,579,309,262,8,10.016666666666667,2026-07-26,19,대형
20260726_193934,2026-07-26 19:39:34,live_loop1,614,449,614,344,249,21,10.033333333333333,2026-07-26,19,대형
20260726_194935,2026-07-26 19:49:35,live_loop1,563,424,563,308,244,11,10.016666666666667,2026-07-26,19,대형
20260726_195936,2026-07-26 19:59:36,live_loop1,572,435,572,324,239,9,10.016666666666667,2026-07-26,19,대형
20260726_200938,2026-07-26 20:09:38,live_loop1,604,443,604,327,247,30,10.033333333333333,2026-07-26,20,대형
20260726_201940,2026-07-26 20:19:40,live_loop1,573,437,573,302,266,5,10.033333333333333,2026-07-26,20,대형
20260726_202941,2026-07-26 20:29:41,live_loop1,563,419,563,310,246,7,10.016666666666667,2026-07-26,20,대형
20260726_203942,2026-07-26 20:39:42,live_loop1,602,442,602,328,254,20,10.016666666666667,2026-07-26,20,대형
20260726_204944,2026-07-26 20:49:44,live_loop1,558,426,558,313,235,10,10.033333333333333,2026-07-26,20,대형
20260726_205945,2026-07-26 20:59:45,live_loop1,544,407,544,305,230,9,10.016666666666667,2026-07-26,20,대형
20260726_210946,2026-07-26 21:09:46,live_loop1,593,442,593,330,233,30,10.016666666666667,2026-07-26,21,대형
20260726_211948,2026-07-26 21:19:48,live_loop1,511,383,511,282,223,6,10.033333333333333,2026-07-26,21,중형
20260726_212949,2026-07-26 21:29:49,live_loop1,526,404,526,299,218,9,10.016666666666667,2026-07-26,21,대형
20260726_213951,2026-07-26 21:39:51,live_loop1,540,393,540,321,194,25,10.033333333333333,2026-07-26,21,대형
20260726_214953,2026-07-26 21:49:53,live_loop1,522,392,522,299,212,11,10.033333333333333,2026-07-26,21,대형
20260726_215954,2026-07-26 21:59:54,live_loop1,441,334,441,263,170,8,10.016666666666667,2026-07-26,21,중형
20260726_220955,2026-07-26 22:09:55,live_loop1,537,379,537,302,204,31,10.016666666666667,2026-07-26,22,대형
20260726_221957,2026-07-26 22:19:57,live_loop1,460,347,460,284,167,9,10.033333333333333,2026-07-26,22,중형
20260726_222958,2026-07-26 22:29:58,live_loop1,424,316,424,259,155,10,10.016666666666667,2026-07-26,22,소형
20260726_223959,2026-07-26 22:39:59,live_loop1,487,358,487,316,156,15,10.016666666666667,2026-07-26,22,중형
20260726_225000,2026-07-26 22:50:00,live_loop1,433,321,433,272,151,10,10.016666666666667,2026-07-26,22,중형
20260726_230002,2026-07-26 23:00:02,live_loop1,389,283,389,261,120,8,10.033333333333333,2026-07-26,23,소형
20260726_231004,2026-07-26 23:10:04,live_loop1,454,318,454,297,126,31,10.033333333333333,2026-07-26,23,중형
20260726_232005,2026-07-26 23:20:05,live_loop1,373,266,373,252,113,8,10.016666666666667,2026-07-26,23,소형
20260726_233006,2026-07-26 23:30:06,live_loop1,370,266,370,253,106,11,10.016666666666667,2026-07-26,23,소형
20260726_234006,2026-07-26 23:40:06,live_loop1,394,272,394,287,87,20,10.0,2026-07-26,23,소형
20260726_235007,2026-07-26 23:50:07,live_loop1,344,242,344,254,78,12,10.016666666666667,2026-07-26,23,소형
20260727_000008,2026-07-27 00:00:08,live_loop1,325,233,325,242,75,8,10.016666666666667,2026-07-27,0,소형
20260727_001215,2026-07-27 00:12:15,live_loop1,374,257,374,274,69,31,12.116666666666667,2026-07-27,0,소형
20260727_002216,2026-07-27 00:22:16,live_loop1,361,263,361,248,96,17,10.016666666666667,2026-07-27,0,소형
20260727_003217,2026-07-27 00:32:17,live_loop1,339,233,339,252,69,18,10.016666666666667,2026-07-27,0,소형
20260727_004218,2026-07-27 00:42:18,live_loop1,381,262,381,270,88,23,10.016666666666667,2026-07-27,0,소형
20260727_005218,2026-07-27 00:52:18,live_loop1,345,248,345,248,87,10,10.0,2026-07-27,0,소형
20260727_010219,2026-07-27 01:02:19,live_loop1,331,229,331,239,81,11,10.016666666666667,2026-07-27,1,소형
20260727_011220,2026-07-27 01:12:20,live_loop1,359,245,359,266,60,33,10.016666666666667,2026-07-27,1,소형
20260727_012221,2026-07-27 01:22:21,live_loop1,300,210,300,232,56,12,10.016666666666667,2026-07-27,1,소형
20260727_013222,2026-07-27 01:32:22,live_loop1,308,215,308,244,57,7,10.016666666666667,2026-07-27,1,소형
20260727_014223,2026-07-27 01:42:23,live_loop1,354,247,354,267,58,29,10.016666666666667,2026-07-27,1,소형
20260727_015224,2026-07-27 01:52:24,live_loop1,305,209,305,243,55,7,10.016666666666667,2026-07-27,1,소형
20260727_020225,2026-07-27 02:02:25,live_loop1,312,216,312,240,53,19,10.016666666666667,2026-07-27,2,소형
20260727_021225,2026-07-27 02:12:25,live_loop1,381,261,381,267,55,59,10.0,2026-07-27,2,소형
20260727_022226,2026-07-27 02:22:26,live_loop1,357,250,357,270,56,31,10.016666666666667,2026-07-27,2,소형
20260727_023227,2026-07-27 02:32:27,live_loop1,342,242,342,271,46,25,10.016666666666667,2026-07-27,2,소형
20260727_024228,2026-07-27 02:42:28,live_loop1,379,262,379,292,46,41,10.016666666666667,2026-07-27,2,소형
20260727_025229,2026-07-27 02:52:29,live_loop1,372,244,372,276,34,62,10.016666666666667,2026-07-27,2,소형
20260727_030230,2026-07-27 03:02:30,live_loop1,386,257,386,288,50,48,10.016666666666667,2026-07-27,3,소형
20260727_031230,2026-07-27 03:12:30,live_loop1,394,275,394,289,43,62,10.0,2026-07-27,3,소형
20260727_032231,2026-07-27 03:22:31,live_loop1,331,225,331,260,35,36,10.016666666666667,2026-07-27,3,소형
20260727_033232,2026-07-27 03:32:32,live_loop1,362,254,362,276,60,26,10.016666666666667,2026-07-27,3,소형
20260727_034233,2026-07-27 03:42:33,live_loop1,331,233,331,271,33,27,10.016666666666667,2026-07-27,3,소형
20260727_035235,2026-07-27 03:52:35,live_loop1,311,209,311,263,27,21,10.033333333333333,2026-07-27,3,소형
20260727_040236,2026-07-27 04:02:36,live_loop1,327,221,327,277,35,15,10.016666666666667,2026-07-27,4,소형
20260727_041238,2026-07-27 04:12:38,live_loop1,368,252,368,284,26,58,10.033333333333333,2026-07-27,4,소형
20260727_042239,2026-07-27 04:22:39,live_loop1,362,254,362,284,39,39,10.016666666666667,2026-07-27,4,소형
20260727_043240,2026-07-27 04:32:40,live_loop1,354,248,354,292,34,28,10.016666666666667,2026-07-27,4,소형
20260727_044241,2026-07-27 04:42:41,live_loop1,370,264,370,291,43,36,10.016666666666667,2026-07-27,4,소형
20260727_045242,2026-07-27 04:52:42,live_loop1,352,244,352,299,33,20,10.016666666666667,2026-07-27,4,소형
20260727_050243,2026-07-27 05:02:43,live_loop1,366,262,366,291,38,37,10.016666666666667,2026-07-27,5,소형
20260727_051244,2026-07-27 05:12:44,live_loop1,378,270,378,302,28,48,10.016666666666667,2026-07-27,5,소형
20260727_052244,2026-07-27 05:22:44,live_loop1,383,271,383,301,41,41,10.0,2026-07-27,5,소형
20260727_053245,2026-07-27 05:32:45,live_loop1,397,286,397,328,36,33,10.016666666666667,2026-07-27,5,소형
20260727_054246,2026-07-27 05:42:46,live_loop1,430,312,430,346,44,40,10.016666666666667,2026-07-27,5,소형
20260727_055247,2026-07-27 05:52:47,live_loop1,410,302,410,342,43,25,10.016666666666667,2026-07-27,5,소형
20260727_060251,2026-07-27 06:02:51,live_loop1,417,310,417,345,46,26,10.066666666666666,2026-07-27,6,소형
20260727_061254,2026-07-27 06:12:54,live_loop1,411,300,411,338,43,30,10.05,2026-07-27,6,소형
20260727_062256,2026-07-27 06:22:56,live_loop1,410,312,410,350,54,6,10.033333333333333,2026-07-27,6,소형
20260727_063257,2026-07-27 06:32:57,live_loop1,438,327,438,381,43,14,10.016666666666667,2026-07-27,6,중형
20260727_064258,2026-07-27 06:42:58,live_loop1,501,383,501,408,72,21,10.016666666666667,2026-07-27,6,중형
20260727_065301,2026-07-27 06:53:01,live_loop1,499,365,499,423,66,10,10.05,2026-07-27,6,중형
20260727_070302,2026-07-27 07:03:02,live_loop1,511,381,511,434,65,12,10.016666666666667,2026-07-27,7,중형
20260727_071306,2026-07-27 07:13:06,live_loop1,533,406,533,427,75,31,10.066666666666666,2026-07-27,7,대형
20260727_072312,2026-07-27 07:23:12,live_loop1,534,402,534,447,78,9,10.1,2026-07-27,7,대형
20260727_073317,2026-07-27 07:33:17,live_loop1,529,400,529,466,53,10,10.083333333333334,2026-07-27,7,대형
20260727_074319,2026-07-27 07:43:19,live_loop1,550,413,550,481,57,12,10.033333333333333,2026-07-27,7,대형
20260727_075320,2026-07-27 07:53:20,live_loop1,567,421,567,476,76,15,10.016666666666667,2026-07-27,7,대형
20260727_080322,2026-07-27 08:03:22,live_loop1,653,484,653,555,86,12,10.033333333333333,2026-07-27,8,대형
20260727_081323,2026-07-27 08:13:23,live_loop1,556,415,556,460,76,20,10.016666666666667,2026-07-27,8,대형
20260727_082324,2026-07-27 08:23:24,live_loop1,569,429,569,457,94,18,10.016666666666667,2026-07-27,8,대형
20260727_083327,2026-07-27 08:33:27,live_loop1,602,450,602,477,115,10,10.05,2026-07-27,8,대형
20260727_084328,2026-07-27 08:43:28,live_loop1,629,474,629,494,118,17,10.016666666666667,2026-07-27,8,대형
20260727_085330,2026-07-27 08:53:30,live_loop1,571,433,571,449,107,15,10.033333333333333,2026-07-27,8,대형
20260727_090332,2026-07-27 09:03:32,live_loop1,561,427,561,429,116,16,10.033333333333333,2026-07-27,9,대형
20260727_091333,2026-07-27 09:13:33,live_loop1,539,404,539,418,109,12,10.016666666666667,2026-07-27,9,대형
20260727_092334,2026-07-27 09:23:34,live_loop1,517,395,517,387,116,14,10.016666666666667,2026-07-27,9,대형
20260727_093336,2026-07-27 09:33:36,live_loop1,508,382,508,401,93,14,10.033333333333333,2026-07-27,9,중형
20260727_094337,2026-07-27 09:43:37,live_loop1,492,372,492,375,97,20,10.016666666666667,2026-07-27,9,중형
20260727_095338,2026-07-27 09:53:38,live_loop1,466,342,466,360,86,20,10.016666666666667,2026-07-27,9,중형
20260727_100339,2026-07-27 10:03:39,live_loop1,536,403,536,406,113,17,10.016666666666667,2026-07-27,10,대형
20260727_101340,2026-07-27 10:13:40,live_loop1,497,368,497,378,108,11,10.016666666666667,2026-07-27,10,중형
20260727_102341,2026-07-27 10:23:41,live_loop1,470,346,470,351,101,18,10.016666666666667,2026-07-27,10,중형
20260727_103342,2026-07-27 10:33:42,live_loop1,478,359,478,375,89,14,10.016666666666667,2026-07-27,10,중형
20260727_104344,2026-07-27 10:43:44,live_loop1,483,373,483,361,109,13,10.033333333333333,2026-07-27,10,중형
20260727_105345,2026-07-27 10:53:45,live_loop1,448,334,448,323,108,17,10.016666666666667,2026-07-27,10,중형
20260727_110346,2026-07-27 11:03:46,live_loop1,466,336,466,331,91,44,10.016666666666667,2026-07-27,11,중형
20260727_111347,2026-07-27 11:13:47,live_loop1,370,273,370,283,81,6,10.016666666666667,2026-07-27,11,소형
20260727_112348,2026-07-27 11:23:48,live_loop1,352,252,352,278,65,9,10.016666666666667,2026-07-27,11,소형
20260727_113349,2026-07-27 11:33:49,live_loop1,2231,879,2231,1803,282,146,10.016666666666667,2026-07-27,11,대형
20260727_114354,2026-07-27 11:43:54,live_loop1,428,323,428,292,129,7,10.083333333333334,2026-07-27,11,소형
20260727_115356,2026-07-27 11:53:56,live_loop1,444,330,444,302,135,7,10.033333333333333,2026-07-27,11,중형
20260727_120357,2026-07-27 12:03:57,live_loop1,454,336,454,318,119,17,10.016666666666667,2026-07-27,12,중형
20260727_121358,2026-07-27 12:13:58,live_loop1,459,351,459,304,152,3,10.016666666666667,2026-07-27,12,중형
20260727_122359,2026-07-27 12:23:59,live_loop1,422,318,422,288,121,13,10.016666666666667,2026-07-27,12,소형
20260727_123405,2026-07-27 12:34:05,live_loop1,447,330,447,313,127,7,10.1,2026-07-27,12,중형
20260727_124406,2026-07-27 12:44:06,live_loop1,436,332,436,290,136,10,10.016666666666667,2026-07-27,12,중형
20260727_125407,2026-07-27 12:54:07,live_loop1,432,315,432,314,112,6,10.016666666666667,2026-07-27,12,중형
20260727_130413,2026-07-27 13:04:13,live_loop1,439,324,439,316,118,5,10.1,2026-07-27,13,중형
20260727_131414,2026-07-27 13:14:14,live_loop1,409,308,409,295,107,7,10.016666666666667,2026-07-27,13,소형
20260727_132419,2026-07-27 13:24:19,live_loop1,407,302,407,278,117,12,10.083333333333334,2026-07-27,13,소형
20260727_133422,2026-07-27 13:34:22,live_loop1,496,358,496,343,139,14,10.05,2026-07-27,13,중형
20260727_134423,2026-07-27 13:44:23,live_loop1,423,304,423,304,106,13,10.016666666666667,2026-07-27,13,소형
20260727_135427,2026-07-27 13:54:27,live_loop1,437,330,437,306,124,7,10.066666666666666,2026-07-27,13,중형
20260727_140428,2026-07-27 14:04:28,live_loop1,440,325,440,302,127,11,10.016666666666667,2026-07-27,14,중형
20260727_141429,2026-07-27 14:14:29,live_loop1,406,307,406,269,129,8,10.016666666666667,2026-07-27,14,소형
20260727_142437,2026-07-27 14:24:37,live_loop1,442,336,442,282,147,13,10.133333333333333,2026-07-27,14,중형
20260727_143438,2026-07-27 14:34:38,live_loop1,520,386,520,325,174,21,10.016666666666667,2026-07-27,14,대형
20260727_144440,2026-07-27 14:44:40,live_loop1,456,341,456,310,138,8,10.033333333333333,2026-07-27,14,중형
20260727_145441,2026-07-27 14:54:41,live_loop1,453,334,453,309,138,6,10.016666666666667,2026-07-27,14,중형
20260727_150442,2026-07-27 15:04:42,live_loop1,500,363,500,305,167,28,10.016666666666667,2026-07-27,15,중형
20260727_151445,2026-07-27 15:14:45,live_loop1,477,367,477,310,158,9,10.05,2026-07-27,15,중형
20260727_152446,2026-07-27 15:24:46,live_loop1,463,350,463,295,159,9,10.016666666666667,2026-07-27,15,중형
20260727_153447,2026-07-27 15:34:47,live_loop1,502,374,502,315,166,21,10.016666666666667,2026-07-27,15,중형
20260727_154448,2026-07-27 15:44:48,live_loop1,529,404,529,315,195,19,10.016666666666667,2026-07-27,15,대형
20260727_155452,2026-07-27 15:54:52,live_loop1,477,349,477,306,163,8,10.066666666666666,2026-07-27,15,중형
20260727_160453,2026-07-27 16:04:53,live_loop1,521,375,521,310,182,29,10.016666666666667,2026-07-27,16,대형
20260727_161454,2026-07-27 16:14:54,live_loop1,493,375,493,300,181,12,10.016666666666667,2026-07-27,16,중형
20260727_162455,2026-07-27 16:24:55,live_loop1,541,416,541,301,230,10,10.016666666666667,2026-07-27,16,대형
20260727_163456,2026-07-27 16:34:56,live_loop1,510,376,510,315,178,17,10.016666666666667,2026-07-27,16,중형
20260727_164500,2026-07-27 16:45:00,live_loop1,546,414,546,310,227,9,10.066666666666666,2026-07-27,16,대형
20260727_165502,2026-07-27 16:55:02,live_loop1,550,421,550,305,238,7,10.033333333333333,2026-07-27,16,대형
20260727_170503,2026-07-27 17:05:03,live_loop1,591,446,591,337,228,26,10.016666666666667,2026-07-27,17,대형
20260727_171505,2026-07-27 17:15:05,live_loop1,590,445,590,333,246,11,10.033333333333333,2026-07-27,17,대형
20260727_172506,2026-07-27 17:25:06,live_loop1,596,454,596,312,272,12,10.016666666666667,2026-07-27,17,대형
20260727_173507,2026-07-27 17:35:07,live_loop1,603,463,603,307,290,6,10.016666666666667,2026-07-27,17,대형
20260727_174509,2026-07-27 17:45:09,live_loop1,634,496,634,322,294,18,10.033333333333333,2026-07-27,17,대형
20260727_175511,2026-07-27 17:55:11,live_loop1,589,457,589,317,264,8,10.033333333333333,2026-07-27,17,대형
20260727_180513,2026-07-27 18:05:13,live_loop1,665,501,665,326,330,9,10.033333333333333,2026-07-27,18,대형
20260727_181514,2026-07-27 18:15:14,live_loop1,641,491,641,346,288,7,10.016666666666667,2026-07-27,18,대형
20260727_182516,2026-07-27 18:25:16,live_loop1,620,478,620,289,320,11,10.033333333333333,2026-07-27,18,대형
20260727_183520,2026-07-27 18:35:20,live_loop1,608,461,608,312,289,7,10.066666666666666,2026-07-27,18,대형
20260727_184522,2026-07-27 18:45:22,live_loop1,636,474,636,302,320,14,10.033333333333333,2026-07-27,18,대형
20260727_185523,2026-07-27 18:55:23,live_loop1,626,475,626,288,332,6,10.016666666666667,2026-07-27,18,대형
20260727_190530,2026-07-27 19:05:30,live_loop1,631,474,631,286,335,10,10.116666666666667,2026-07-27,19,대형
