statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m,radius_m
NT101674,대구 현대해상사옥,대구광역시 달서구 달구벌대로 1790,35.85855,128.56079,01,02,7,24시간 이용가능,한국전자금융,N,N,2026-07-25T20:38:50+09:00,35.85855,128.56079,60.08083117970405,100
