collected_at,occ_mean,occ_median,lots,만차(점유 90%초과),보통(점유 70%미만),여유(점유 50%미만),혼잡(점유 90%미만)
2026-07-25 01:40:02,30.633142857142857,25.37,106,3.8461538461538463,8.653846153846153,82.6923076923077,4.807692307692308
2026-07-25 01:50:02,30.409047619047616,25.0,106,3.8461538461538463,8.653846153846153,82.6923076923077,4.807692307692308
2026-07-25 02:00:03,30.16247619047619,23.75,106,3.8461538461538463,8.653846153846153,82.6923076923077,4.807692307692308
2026-07-25 02:10:02,30.05,23.63,106,3.8461538461538463,8.653846153846153,82.6923076923077,4.807692307692308
2026-07-25 02:20:01,29.930285714285713,23.08,106,3.8461538461538463,8.653846153846153,82.6923076923077,4.807692307692308
2026-07-25 02:30:02,29.785047619047617,21.62,106,3.8461538461538463,8.653846153846153,82.6923076923077,4.807692307692308
2026-07-25 02:40:03,29.650190476190478,21.62,106,3.8461538461538463,7.6923076923076925,83.65384615384616,4.807692307692308
2026-07-25 02:50:02,29.51085714285714,21.49,106,3.8461538461538463,7.6923076923076925,83.65384615384616,4.807692307692308
2026-07-25 03:00:12,29.487619047619045,21.31,106,3.8461538461538463,7.6923076923076925,83.65384615384616,4.807692307692308
2026-07-25 03:10:02,29.46742857142857,21.31,106,3.8461538461538463,8.653846153846153,82.6923076923077,4.807692307692308
2026-07-25 03:20:02,29.362761904761907,21.08,106,3.8461538461538463,10.576923076923077,81.73076923076923,3.8461538461538463
2026-07-25 03:30:02,29.19838095238095,21.08,106,3.8461538461538463,9.615384615384617,82.6923076923077,3.8461538461538463
2026-07-25 03:40:12,29.142952380952384,20.59,106,3.8461538461538463,10.576923076923077,81.73076923076923,3.8461538461538463
2026-07-25 03:50:02,29.145619047619046,21.08,106,4.807692307692308,9.615384615384617,81.73076923076923,3.8461538461538463
2026-07-25 04:00:03,29.211142857142857,21.05,106,4.807692307692308,8.653846153846153,82.6923076923077,3.8461538461538463
2026-07-25 04:10:12,29.23647619047619,21.08,106,4.807692307692308,8.653846153846153,82.6923076923077,3.8461538461538463
2026-07-25 04:20:10,29.10752380952381,20.97,106,4.807692307692308,7.6923076923076925,83.65384615384616,3.8461538461538463
2026-07-25 04:30:03,29.24809523809524,20.97,106,4.807692307692308,7.6923076923076925,83.65384615384616,3.8461538461538463
2026-07-25 04:40:12,29.314380952380954,21.08,106,4.807692307692308,7.6923076923076925,83.65384615384616,3.8461538461538463
2026-07-25 04:50:02,29.336380952380953,21.08,106,4.807692307692308,8.653846153846153,82.6923076923077,3.8461538461538463
2026-07-25 05:00:02,29.35752380952381,21.08,106,4.807692307692308,9.615384615384617,81.73076923076923,3.8461538461538463
2026-07-25 05:10:02,29.47533333333333,21.08,106,4.807692307692308,9.615384615384617,81.73076923076923,3.8461538461538463
2026-07-25 05:20:02,29.594761904761903,21.08,106,4.807692307692308,9.615384615384617,81.73076923076923,3.8461538461538463
2026-07-25 05:30:03,29.67209523809524,21.24,106,4.807692307692308,9.615384615384617,81.73076923076923,3.8461538461538463
2026-07-25 05:40:02,29.845333333333336,21.39,106,4.807692307692308,9.615384615384617,81.73076923076923,3.8461538461538463
2026-07-25 05:50:12,30.002857142857145,21.24,106,4.807692307692308,9.615384615384617,81.73076923076923,3.8461538461538463
2026-07-25 06:00:03,30.312666666666665,22.03,106,4.807692307692308,10.576923076923077,80.76923076923077,3.8461538461538463
2026-07-25 06:10:02,30.869238095238096,22.88,106,4.807692307692308,13.461538461538462,77.88461538461539,3.8461538461538463
2026-07-25 06:20:11,31.216571428571427,23.63,106,4.807692307692308,11.538461538461538,78.84615384615384,4.807692307692308
2026-07-25 06:30:03,31.852285714285713,23.63,106,4.807692307692308,11.538461538461538,77.88461538461539,5.769230769230769
2026-07-25 06:40:02,32.286952380952386,24.62,106,4.807692307692308,11.538461538461538,76.92307692307693,6.730769230769231
2026-07-25 06:50:01,32.57704761904762,25.0,106,4.807692307692308,10.576923076923077,77.88461538461539,6.730769230769231
2026-07-25 07:00:02,33.168,25.0,106,5.714285714285714,10.476190476190476,76.19047619047619,7.6190476190476195
2026-07-25 07:10:02,33.33619047619048,25.0,106,5.714285714285714,11.428571428571429,76.19047619047619,6.666666666666667
2026-07-25 07:20:02,33.695904761904764,25.0,106,5.714285714285714,11.428571428571429,76.19047619047619,6.666666666666667
2026-07-25 07:30:02,34.10771428571429,26.04,106,5.714285714285714,13.333333333333334,74.28571428571429,6.666666666666667
2026-07-25 07:40:02,34.478476190476194,26.04,106,5.714285714285714,15.238095238095239,73.33333333333333,5.714285714285714
2026-07-25 07:50:11,34.636761904761904,25.86,106,5.714285714285714,13.333333333333334,75.23809523809524,5.714285714285714
2026-07-25 08:00:03,34.787333333333336,23.81,106,6.666666666666667,13.333333333333334,72.38095238095238,7.6190476190476195
2026-07-25 08:10:02,35.30485714285714,23.81,106,6.666666666666667,13.333333333333334,72.38095238095238,7.6190476190476195
2026-07-25 08:20:02,35.76457142857143,26.67,106,5.714285714285714,15.238095238095239,71.42857142857143,7.6190476190476195
2026-07-25 08:30:03,36.39904761904762,26.67,106,5.714285714285714,16.19047619047619,69.52380952380952,8.571428571428571
2026-07-25 08:40:02,37.07057142857143,30.78,106,6.666666666666667,15.238095238095239,69.52380952380952,8.571428571428571
2026-07-25 08:50:01,38.407047619047624,31.54,106,6.666666666666667,13.333333333333334,68.57142857142857,11.428571428571429
2026-07-25 09:00:02,39.88990476190476,33.07,106,7.6190476190476195,14.285714285714285,66.66666666666666,11.428571428571429
2026-07-25 09:10:02,41.21152380952381,33.33,106,8.571428571428571,16.19047619047619,63.8095238095238,11.428571428571429
2026-07-25 09:20:11,42.30752380952381,34.05,106,8.571428571428571,17.142857142857142,61.904761904761905,12.380952380952381
2026-07-25 09:30:03,43.65590476190476,35.13,106,10.476190476190476,17.142857142857142,60.0,12.380952380952381
2026-07-25 09:40:02,44.448952380952385,40.0,106,11.428571428571429,18.095238095238095,60.0,10.476190476190476
2026-07-25 09:50:03,45.42714285714286,42.25,106,12.380952380952381,19.047619047619047,58.0952380952381,10.476190476190476
2026-07-25 10:00:02,46.65009523809524,46.67,106,14.285714285714285,19.047619047619047,57.14285714285714,9.523809523809524
2026-07-25 10:10:02,47.048,44.29,106,15.238095238095239,20.952380952380953,54.285714285714285,9.523809523809524
2026-07-25 10:20:02,47.560857142857145,47.31,106,15.238095238095239,26.666666666666668,52.38095238095239,5.714285714285714
2026-07-25 10:30:11,48.22819047619048,48.81,106,14.285714285714285,22.857142857142858,52.38095238095239,10.476190476190476
2026-07-25 10:40:02,49.101333333333336,49.82,106,13.333333333333334,18.095238095238095,52.38095238095239,16.19047619047619
2026-07-25 10:50:10,50.26361904761905,50.69,106,13.333333333333334,21.904761904761905,47.61904761904761,17.142857142857142
2026-07-25 11:00:02,51.11038095238095,53.42,106,14.285714285714285,26.666666666666668,43.80952380952381,15.238095238095239
2026-07-25 11:10:02,51.41085714285715,55.64,106,15.238095238095239,27.61904761904762,41.904761904761905,15.238095238095239
2026-07-25 11:20:11,52.27438095238096,56.55,106,15.238095238095239,26.666666666666668,41.904761904761905,16.19047619047619
2026-07-25 11:30:02,52.544,57.41,106,15.238095238095239,24.761904761904763,42.857142857142854,17.142857142857142
2026-07-25 11:40:12,52.88819047619048,56.55,106,16.19047619047619,22.857142857142858,43.80952380952381,17.142857142857142
2026-07-25 11:50:10,53.353047619047615,58.57,106,17.142857142857142,20.952380952380953,43.80952380952381,18.095238095238095
2026-07-25 12:00:03,53.435428571428574,58.06,106,16.19047619047619,21.904761904761905,42.857142857142854,19.047619047619047
2026-07-25 12:10:12,53.167523809523814,55.71,106,18.095238095238095,22.857142857142858,43.80952380952381,15.238095238095239
2026-07-25 12:20:12,53.45342857142857,56.25,106,18.095238095238095,25.71428571428571,42.857142857142854,13.333333333333334
2026-07-25 12:30:03,53.92819047619048,56.67,106,20.0,19.047619047619047,45.714285714285715,15.238095238095239
2026-07-25 12:40:02,53.42295238095238,55.91,106,20.0,18.095238095238095,47.61904761904761,14.285714285714285
2026-07-25 12:50:02,53.509238095238096,55.38,106,18.095238095238095,17.142857142857142,46.666666666666664,18.095238095238095
2026-07-25 13:00:03,53.16923809523809,55.06,106,18.095238095238095,18.095238095238095,46.666666666666664,17.142857142857142
2026-07-25 13:10:02,52.90571428571429,54.48,106,18.095238095238095,20.0,47.61904761904761,14.285714285714285
2026-07-25 13:20:10,53.16571428571428,53.16,106,16.19047619047619,19.047619047619047,47.61904761904761,17.142857142857142
2026-07-25 13:30:11,53.514761904761905,53.76,106,19.047619047619047,18.095238095238095,46.666666666666664,16.19047619047619
2026-07-25 13:40:03,53.07961904761905,51.43,106,19.047619047619047,15.238095238095239,49.523809523809526,16.19047619047619
2026-07-25 13:50:20,52.983619047619044,51.9,106,20.0,17.142857142857142,48.57142857142857,14.285714285714285
2026-07-25 14:00:02,53.100857142857144,53.1,106,20.0,20.0,46.666666666666664,13.333333333333334
2026-07-25 14:10:12,53.18552380952381,53.85,106,20.0,20.0,47.61904761904761,12.380952380952381
2026-07-25 14:20:02,53.299523809523805,53.42,106,20.952380952380953,15.238095238095239,48.57142857142857,15.238095238095239
2026-07-25 14:30:02,53.06476190476191,50.68,106,20.952380952380953,16.19047619047619,49.523809523809526,13.333333333333334
2026-07-25 14:40:03,52.98466666666667,49.62,106,21.904761904761905,16.19047619047619,51.42857142857142,10.476190476190476
2026-07-25 14:50:12,53.021904761904764,50.38,106,21.904761904761905,19.047619047619047,49.523809523809526,9.523809523809524
2026-07-25 15:00:02,52.81666666666667,50.34,106,21.904761904761905,19.047619047619047,49.523809523809526,9.523809523809524
2026-07-25 15:10:11,52.61971428571428,49.66,106,22.857142857142858,19.047619047619047,50.476190476190474,7.6190476190476195
2026-07-25 15:20:11,52.448571428571434,50.0,106,21.904761904761905,19.047619047619047,50.476190476190474,8.571428571428571
2026-07-25 15:30:03,52.18638095238095,49.66,106,20.0,18.095238095238095,50.476190476190474,11.428571428571429
2026-07-25 15:40:10,52.083619047619045,49.15,106,19.047619047619047,16.19047619047619,53.333333333333336,11.428571428571429
2026-07-25 15:50:02,51.621523809523815,50.0,106,18.095238095238095,19.047619047619047,51.42857142857142,11.428571428571429
2026-07-25 16:00:12,51.08733333333333,47.14,106,18.095238095238095,17.142857142857142,51.42857142857142,13.333333333333334
2026-07-25 16:10:02,50.90152380952381,49.3,106,19.047619047619047,18.095238095238095,51.42857142857142,11.428571428571429
2026-07-25 16:20:02,50.78028571428572,47.89,106,20.952380952380953,17.142857142857142,52.38095238095239,9.523809523809524
2026-07-25 16:30:11,50.56,47.14,106,18.095238095238095,17.142857142857142,52.38095238095239,12.380952380952381
2026-07-25 16:40:10,50.233999999999995,47.89,106,17.142857142857142,17.142857142857142,52.38095238095239,13.333333333333334
2026-07-25 16:50:02,49.844952380952385,47.06,106,14.285714285714285,15.238095238095239,53.333333333333336,17.142857142857142
2026-07-25 17:00:02,50.01857142857143,46.39,106,16.19047619047619,14.285714285714285,53.333333333333336,16.19047619047619
2026-07-25 17:10:10,49.837047619047624,46.58,106,15.238095238095239,15.238095238095239,55.23809523809524,14.285714285714285
2026-07-25 17:20:02,49.45990476190476,46.95,106,15.238095238095239,19.047619047619047,52.38095238095239,13.333333333333334
2026-07-25 17:30:03,49.66961904761905,48.67,106,16.19047619047619,20.0,51.42857142857142,12.380952380952381
2026-07-25 17:40:03,49.906952380952376,49.04,106,16.19047619047619,19.047619047619047,52.38095238095239,12.380952380952381
2026-07-25 17:50:12,50.126,44.44,106,17.142857142857142,15.238095238095239,52.38095238095239,15.238095238095239
2026-07-25 18:00:03,49.962,46.67,106,17.142857142857142,17.142857142857142,52.38095238095239,13.333333333333334
2026-07-25 18:10:02,49.43819047619048,46.15,106,15.238095238095239,20.952380952380953,51.42857142857142,12.380952380952381
2026-07-25 18:20:02,49.27323809523809,46.27,106,16.19047619047619,21.904761904761905,50.476190476190474,11.428571428571429
2026-07-25 18:30:03,49.466857142857144,53.12,106,14.285714285714285,20.0,49.523809523809526,16.19047619047619
2026-07-25 18:40:02,49.62019047619047,47.22,106,18.095238095238095,20.0,50.476190476190474,11.428571428571429
2026-07-25 18:50:02,49.1647619047619,47.22,106,16.19047619047619,19.047619047619047,52.38095238095239,12.380952380952381
2026-07-25 19:00:02,49.80438095238095,47.22,106,15.238095238095239,13.333333333333334,52.38095238095239,19.047619047619047
2026-07-25 19:10:02,49.56190476190476,46.58,106,15.238095238095239,13.333333333333334,52.38095238095239,19.047619047619047
2026-07-25 19:20:02,49.30885714285714,46.15,106,15.238095238095239,11.428571428571429,55.23809523809524,18.095238095238095
2026-07-25 19:30:03,48.89523809523809,46.34,106,14.285714285714285,12.380952380952381,55.23809523809524,18.095238095238095
2026-07-25 19:40:02,48.66333333333333,47.22,106,15.238095238095239,12.380952380952381,55.23809523809524,17.142857142857142
2026-07-25 19:50:02,48.52209523809523,45.83,106,15.238095238095239,12.380952380952381,54.285714285714285,18.095238095238095
2026-07-25 20:00:02,48.32114285714286,45.21,106,15.238095238095239,12.380952380952381,54.285714285714285,18.095238095238095
2026-07-25 20:10:02,48.077714285714286,43.62,106,16.19047619047619,11.428571428571429,56.19047619047619,16.19047619047619
2026-07-25 20:20:02,47.47685714285714,41.47,106,14.285714285714285,12.380952380952381,57.14285714285714,16.19047619047619
