statId,as_of_ts,statNm,addr,lat,lng,coord_ok,total_chargers,available_count,observed_count,unobserved_count,availability_ratio_observed,unobserved_rate,has_confirmed_available,status_age_minutes,reliability_grade,observation_age_minutes,observation_grade,reliability_grade_effective,observation_state,is_operating_now,limitYn,access_restricted,name_suggests_residential,recommend_public_default,usage_level,sessions_per_charger,usage_weekday_avg,usage_weekend_avg,usage_charger_type,history_observed,eta_minutes,poi_count_1km,nearest_parking_m,parking_remaining_spaces,parking_total_spaces,parking_occupancy_rate,parking_congestion_status,parking_matched_id,parking_has_realtime,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h,parking_is_mock,parking_source,nearest_incident_m,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm,traffic_is_mock,traffic_source,source_status,schema_version
HY001691,2026-07-31T08:12:11+09:00,대구 신천휴먼시아6단지,대구광역시 동구 송라로11길 39,35.870891,128.617188,True,12,8,12,0,0.6666666666666666,0.0,True,461.1166666666667,CHECK_REQUIRED,451.4166666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,1,198.0,,,,,151-1-000076,False,,,,False,team5_pis,,1510054400.0,197.9,27.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
IN053041,2026-07-31T08:12:11+09:00,신천청아람아파트,대구광역시 동구 송라로14길 132,35.8741,128.6221,True,13,1,2,11,0.5,0.8461538461538461,True,18210.85,CHECK_REQUIRED,18201.366666666665,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,True,True,,,,,,False,,1,,,,,,,,,,,False,team5_pis,,1510026402.0,161.9,24.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
KP000666,2026-07-31T08:12:11+09:00,동대구유성푸르나임 아파트,대구광역시 동구 신천동 동부로22길 48,35.8724363153,128.6262200222,True,1,0,0,1,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,UNKNOWN,Y,True,True,False,,,,,,False,,1,34.6,,,,,151-1-000033,False,,,,False,team5_pis,861.8,,,,,,False,utic,sandbox_series,station_feature_v1
LU101181,2026-07-31T08:12:11+09:00,신천두산위브,대구광역시 동구 국채보상로 829,35.8685525,128.6222365,True,9,5,9,0,0.5555555555555556,0.0,True,11.15,NORMAL,10.016666666666667,NORMAL,NORMAL,NORMAL,Y,Y,True,False,False,,,,,,False,,1,55.9,,,,,151-1-000006,False,,,,False,team5_pis,,1510016703.0,127.0,35.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
LU101282,2026-07-31T08:12:11+09:00,동대구역센트럴시티자이,대구광역시 동구 송라로10길 33,35.8734967,128.6237186,True,15,6,15,0,0.4,0.0,True,9.966666666666669,NORMAL,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,1,35.9,,,,,151-1-000097,False,,,,False,team5_pis,,1510028001.0,275.4,24.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PI000239,2026-07-31T08:12:11+09:00,대구시 동부소방서,대구광역시 동구 동대구로 507,35.8759858474,128.6252252194,True,1,1,1,0,1.0,0.0,True,2254.0,CHECK_REQUIRED,2252.633333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,1,107.3,,,,,151-1-000017,False,,,,False,team5_pis,,1510028002.0,76.5,24.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PI708859,2026-07-31T08:12:11+09:00,신천두산위브B,대구광역시 동구 국채보상로 829,35.868524806,128.62193026,True,5,4,5,0,0.8,0.0,True,51.88333333333333,CHECK_REQUIRED,50.15,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,1,69.2,,,,,151-1-000006,False,,,,False,team5_pis,,1510016703.0,135.5,35.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PI722554,2026-07-31T08:12:11+09:00,신천휴먼시아6단지아파트,대구광역시 동구 송라로11길 39,35.870912318,128.61729013,True,5,5,5,0,1.0,0.0,True,1416.45,CHECK_REQUIRED,1407.8,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,1,192.0,,,,,151-1-000076,False,,,,False,team5_pis,,1510054400.0,188.8,27.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PIH01792,2026-07-31T08:12:11+09:00,대구 동구 벽산이솔렌스힐아파트,대구광역시 동구 장등로 56,35.8724153,128.6242287,True,6,5,5,1,1.0,0.1666666666666666,True,4.933333333333334,HIGH,0.0,HIGH,HIGH,FRESH,Y,N,False,True,True,,,,,,False,,1,92.5,,,,,151-1-000073,False,,,,False,team5_pis,999.2,1510028001.0,398.5,24.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PIS00563,2026-07-31T08:12:11+09:00,대구 동구 신천청아람아파트,대구광역시 동구 송라로14길 132,35.8741,128.6221,True,13,12,13,0,0.9230769230769232,0.0,True,13.75,NORMAL,10.016666666666667,NORMAL,NORMAL,NORMAL,Y,Y,True,True,False,,,,,,False,,1,66.5,,,,,151-1-000096,False,,,,False,team5_pis,,1510026402.0,161.9,24.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PL031622,2026-07-31T08:12:11+09:00,대구 화성파크드림이스트밸리,대구 동구 송라로10길 34,35.8715037,128.622714,True,14,5,14,0,0.3571428571428571,0.0,True,3.0,HIGH,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,1,129.2,,,,,151-1-000077,False,,,,False,team5_pis,,1510054300.0,289.0,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PL031999,2026-07-31T08:12:11+09:00,대구 북구 동대구유성푸르나임아파트,대구 동구 동부로22길 48,35.872502,128.6260826,True,4,4,4,0,1.0,0.0,True,92.43333333333334,CHECK_REQUIRED,90.43333333333334,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,1,37.2,,,,,151-1-000018,False,,,,False,team5_pis,875.8,,,,,,False,utic,sandbox_series,station_feature_v1
PL033196,2026-07-31T08:12:11+09:00,동대구삼환나우빌,대구 동구 동부로 81,35.8757736,128.6210968,True,5,2,5,0,0.4,0.0,True,37.46666666666667,CHECK_REQUIRED,30.116666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,1,121.8,,,,,151-1-000021,False,,,,False,team5_pis,,1510026501.0,54.1,20.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PW801141,2026-07-31T08:12:11+09:00,재단법인대구디지털혁신진흥원(T),대구광역시 동구 동대구로 469,35.872142054,128.62483137,True,2,1,2,0,0.5,0.0,True,857.7333333333333,CHECK_REQUIRED,855.05,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,1,62.4,,,,,151-1-000073,False,,,,False,team5_pis,937.4,,,,,,False,utic,sandbox_series,station_feature_v1
SF002969,2026-07-31T08:12:11+09:00,한국건강관리협회 대구지부 (완속충전기),대구광역시 동구 장등로 16,35.86879023,128.62353479,True,2,1,2,0,0.5,0.0,True,372.6833333333333,CHECK_REQUIRED,371.3,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,2,46.2,,,,,151-1-000002,False,,,,False,team5_pis,891.4,1510015700.0,157.5,35.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
SF003317,2026-07-31T08:12:11+09:00,대구무역회관 (완속충전기),대구광역시 동구 동대구로 489,35.874208512,128.62482043,True,1,1,1,0,1.0,0.0,True,2357.4,CHECK_REQUIRED,2352.95,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,1,55.7,,,,,151-1-000071,False,,,,False,team5_pis,,1510028002.0,217.2,24.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
TS271402,2026-07-31T08:12:11+09:00,청구고등학교,대구광역시 동구 국채보상로 827,35.868361,128.61995,True,2,0,0,2,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,N,False,False,True,,,,,,False,,2,171.4,,,,,151-1-000075,False,,,,False,team5_pis,,1510054200.0,63.5,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
