statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m
EP190050,달서구 펠리체(한명화),대구광역시 달서구 와룡로16길 27-3,35.8394306,128.5385444,01,02,7,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,이카플러그,Y,N,2026-07-25T20:38:50+09:00,35.8394306,128.5385444,177.1169398667256
EV016303,대구달서 성당래미안e편한세상 1단지 1,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
EV016304,대구달서 성당래미안e편한세상 1단지 2,대구광역시 달서구 장기로 127,35.8420778,128.5410113,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
EV016305,대구달서 성당래미안e편한세상 1단지 3,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
EV016307,대구달서 성당래미안e편한세상 1단지 5,대구광역시 달서구 장기로 127,35.8420778,128.5410113,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
EV016306,대구달서 성당래미안e편한세상 1단지 4,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
EV016308,대구달서 성당래미안e편한세상 1단지 6,대구광역시 달서구 장기로 127,35.8420778,128.5410113,03,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
EV016309,대구달서 성당래미안e편한세상 2단지 1,대구광역시 달서구 장기로 127,35.8420778,128.5410113,02,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
EV016312,대구달서 성당래미안e편한세상 2단지 4,대구광역시 달서구 장기로 127,35.8420778,128.5410113,04,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
EV016313,대구달서 성당래미안e편한세상 2단지 5,대구광역시 달서구 장기로 127,35.8420778,128.5410113,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8420778,128.5410113,203.64019797638719
