statId,as_of_ts,statNm,addr,lat,lng,coord_ok,total_chargers,available_count,observed_count,unobserved_count,availability_ratio_observed,unobserved_rate,has_confirmed_available,status_age_minutes,reliability_grade,observation_age_minutes,observation_grade,reliability_grade_effective,observation_state,is_operating_now,limitYn,access_restricted,name_suggests_residential,recommend_public_default,usage_level,sessions_per_charger,usage_weekday_avg,usage_weekend_avg,usage_charger_type,history_observed,eta_minutes,poi_count_1km,nearest_parking_m,parking_remaining_spaces,parking_total_spaces,parking_occupancy_rate,parking_congestion_status,parking_matched_id,parking_has_realtime,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h,parking_is_mock,parking_source,nearest_incident_m,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm,traffic_is_mock,traffic_source,source_status,schema_version
BNBN0585,2026-07-31T08:12:11+09:00,대구 새본리중학교,"대구 달서구 대명천로 167 (본리동, 새본리중학교)",35.8392164,128.540979,True,1,0,0,1,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,N,False,False,True,,,,,,False,,0,130.1,,,,,156-1-000107,False,,,,False,team5_pis,,1560092900.0,234.9,24.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
CV000551,2026-07-31T08:12:11+09:00,대구시_본리동 행정복지센터,대구광역시 달서구 당산로 37-14,35.841014,128.543167,True,1,1,1,0,1.0,0.0,True,581.9166666666666,CHECK_REQUIRED,574.0833333333334,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,많음,8.170498084291188,8.248663101604278,7.972972972972973,급속,True,,0,49.1,,,,,156-2-000028,False,,,,False,team5_pis,,,,,,,False,utic,sandbox_series,station_feature_v1
EP190050,2026-07-31T08:12:11+09:00,달서구 펠리체(한명화),대구광역시 달서구 와룡로16길 27-3,35.8394306,128.5385444,True,1,0,0,1,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,Y,True,False,False,,,,,,False,,1,301.3,,,,,156-2-000101,False,,,,False,team5_pis,,1560037500.0,140.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016303,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 1단지 1,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,5,4,5,0,0.8,0.0,True,32.15,CHECK_REQUIRED,30.116666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016304,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 1단지 2,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,6,4,6,0,0.6666666666666666,0.0,True,3.8666666666666663,HIGH,0.0,HIGH,HIGH,FRESH,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016305,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 1단지 3,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,6,4,6,0,0.6666666666666666,0.0,True,15.966666666666669,CHECK_REQUIRED,10.016666666666667,NORMAL,NORMAL,NORMAL,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016306,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 1단지 4,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,3,2,3,0,0.6666666666666666,0.0,True,62.46666666666667,CHECK_REQUIRED,60.18333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016307,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 1단지 5,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,3,3,3,0,1.0,0.0,True,15.966666666666669,CHECK_REQUIRED,10.016666666666667,NORMAL,NORMAL,NORMAL,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016308,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 1단지 6,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,6,1,6,0,0.1666666666666666,0.0,True,1.8166666666666669,HIGH,0.0,HIGH,HIGH,FRESH,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016309,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 2단지 1,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,4,3,4,0,0.75,0.0,True,3.8666666666666663,HIGH,0.0,HIGH,HIGH,FRESH,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016310,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 2단지 2,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,4,3,4,0,0.75,0.0,True,44.28333333333333,CHECK_REQUIRED,40.13333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016311,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 2단지 3,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,5,3,5,0,0.6,0.0,True,46.3,CHECK_REQUIRED,40.13333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016312,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 2단지 4,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,4,0,3,1,0.0,0.25,False,175.3,CHECK_REQUIRED,170.75,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016313,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 2단지 5,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,3,2,3,0,0.6666666666666666,0.0,True,48.31666666666667,CHECK_REQUIRED,40.13333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016314,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 2단지 6,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,3,1,3,0,0.3333333333333333,0.0,True,78.6,CHECK_REQUIRED,70.4,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016315,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 2단지 7,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,4,2,3,1,0.6666666666666666,0.25,True,119.0,CHECK_REQUIRED,110.51666666666668,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
EV016316,2026-07-31T08:12:11+09:00,대구달서 성당래미안e편한세상 2단지 8,대구광역시 달서구 장기로 127,35.8420778,128.5410113,True,3,1,3,0,0.3333333333333333,0.0,True,357.2,CHECK_REQUIRED,351.26666666666665,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,269.8,,,,,156-1-000045,False,,,,False,team5_pis,,1560048300.0,359.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
