statId,as_of_ts,statNm,addr,lat,lng,coord_ok,total_chargers,available_count,observed_count,unobserved_count,availability_ratio_observed,unobserved_rate,has_confirmed_available,status_age_minutes,reliability_grade,observation_age_minutes,observation_grade,reliability_grade_effective,observation_state,is_operating_now,limitYn,access_restricted,name_suggests_residential,recommend_public_default,usage_level,sessions_per_charger,usage_weekday_avg,usage_weekend_avg,usage_charger_type,history_observed,eta_minutes,poi_count_1km,nearest_parking_m,parking_remaining_spaces,parking_total_spaces,parking_occupancy_rate,parking_congestion_status,parking_matched_id,parking_has_realtime,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h,parking_is_mock,parking_source,nearest_incident_m,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm,traffic_is_mock,traffic_source,source_status,schema_version
ME20C286,2026-07-31T08:12:11+09:00,읍내동 행정복지센터,대구광역시 북구 읍내동 660-2,35.946211,128.550539,True,2,2,2,0,1.0,0.0,True,6.7,NORMAL,0.0,HIGH,HIGH,FRESH,Y,N,False,False,True,,,,,,False,,0,64.6,,,,,154-1-000079,False,,,,False,team5_pis,,1540015402.0,76.9,37.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
CV000976,2026-07-31T08:12:11+09:00,홈플러스 칠곡점,대구광역시 북구 동암로12길 8,35.944825,128.55597,True,19,16,16,3,1.0,0.1578947368421052,True,206.53333333333333,CHECK_REQUIRED,200.83333333333331,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,0,275.7,,,,,154-1-000140,False,,,,False,team5_pis,,1540088201.0,78.4,29.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
CV000977,2026-07-31T08:12:11+09:00,포르쉐 데스티네이션 홈플러스 칠곡점,대구광역시 북구 동암로12길 8,35.9447903,128.5555301,True,2,2,2,0,1.0,0.0,True,156.86666666666667,CHECK_REQUIRED,150.6,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,0,275.8,,,,,154-1-000140,False,,,,False,team5_pis,,1540088201.0,102.8,29.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
CV001732,2026-07-31T08:12:11+09:00,칠곡우방타운아파트,대구광역시 북구 칠곡중앙대로115길 24,35.9477922,128.5491439,True,9,6,8,1,0.75,0.1111111111111111,True,31.73333333333333,CHECK_REQUIRED,30.116666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,0,147.4,,,,,154-1-000061,False,,,,False,team5_pis,,1540090402.0,47.0,38.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
DC530017,2026-07-31T08:12:11+09:00,강북태왕아너스더퍼스,대구광역시 북구 칠곡중앙대로110길 10,35.943697061,128.55246193,True,3,3,3,0,1.0,0.0,True,430.01666666666665,CHECK_REQUIRED,421.3833333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,0,201.4,,,,,154-1-000227,False,,,,False,team5_pis,,1540109901.0,171.1,37.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
EV003987,2026-07-31T08:12:11+09:00,칠곡e편한세상,대구광역시 북구 칠곡중앙대로 598,35.949567138,128.55337618,True,10,6,10,0,0.6,0.0,True,58.41666666666666,CHECK_REQUIRED,50.15,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,0,286.2,,,,,154-1-000139,False,,,,False,team5_pis,,1540101610.0,82.0,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
EV006886,2026-07-31T08:12:11+09:00,대구북구 칠곡3차보성타운,대구광역시 북구 칠곡중앙대로126길 7-12,35.951335628,128.55583097,True,5,2,5,0,0.4,0.0,True,44.28333333333333,CHECK_REQUIRED,40.13333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,True,False,False,,,,,,False,,0,52.2,,,,,154-1-000138,False,,,,False,team5_pis,,1540101307.0,219.2,44.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
EV011762,2026-07-31T08:12:11+09:00,대구북구 칠곡3차보성타운 4,대구광역시 북구 칠곡중앙대로126길 7-12,35.951026867,128.55442881,True,5,1,5,0,0.2,0.0,True,64.48333333333333,CHECK_REQUIRED,60.18333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,0,172.0,,,,,154-1-000138,False,,,,False,team5_pis,,1540101307.0,106.5,44.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
HY000506,2026-07-31T08:12:11+09:00,대구 칠곡한서타운,대구광역시 북구 동암로7길 39,35.9498722,128.5561098,True,3,2,3,0,0.6666666666666666,0.0,True,25.116666666666667,CHECK_REQUIRED,20.05,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,0,81.4,,,,,154-1-000139,False,,,,False,team5_pis,,1540101310.0,290.3,44.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
HY000507,2026-07-31T08:12:11+09:00,대구 칠곡한서타운,대구광역시 북구 동암로7길 39,35.9490674,128.5556313,True,3,2,3,0,0.6666666666666666,0.0,True,8.116666666666667,NORMAL,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,0,82.5,,,,,154-1-000139,False,,,,False,team5_pis,,1540101610.0,291.0,31.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
