statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m
PI000241,대구시 북부소방서,대구광역시 북구 칠성남로 112,35.8780019061,128.5923145614,01,02,7,24시간 이용가능,GS차지비,,N,2026-07-25T20:38:50+09:00,35.8780019061,128.5923145614,122.76703021365137
PW100553,대구역유림노르웨이숲아파트,대구광역시 북구 칠성남로26길 11,35.877197234,128.59271865,02,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.877197234,128.59271865,137.54617511788805
PW012841,대구역유림노르웨이숲아파트 입주자대표회의,대구광역시 북구 칠성남로26길 11,35.877197234,128.59271865,05,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.877197234,128.59271865,137.54617511788805
PW800555,대구역노르웨이숲아파트 입주자대표회의24,대구광역시 북구 칠성남로26길 11,35.877201641,128.59285515,07,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.877201641,128.59285515,149.6870256970978
PC001102,대구역 서희스타힐스아파트,대구광역시 북구 칠성남로 101,35.8786256,128.5918709,30,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.8786256,128.5918709,152.9080549413501
SF000609,대구역 서희스타힐스,대구광역시 북구 칠성남로 101,35.879425,128.591514,12,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.879425,128.591514,231.2285305035543
NS850022,대구 중구청 관리공영주차장 급속충전소,대구광역시 중구 종로 99,35.87471399,128.5905536,11,04,50,24시간 이용가능,뉴텍솔루션(주),Y,N,2026-07-25T20:38:50+09:00,35.87471399,128.5905536,300.09204668340146
CV004674,기아 대구지점,대구광역시 북구 칠성남로 71,35.879276,128.588495,01,02,7,08:00~20:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.879276,128.588495,324.02933924764426
HM000355,대구역센트럴자이,대구광역시 중구 서성로 99,35.875784681,128.58772767,01,02,7,24시간 이용가능,HUMAX EV,N,N,2026-07-25T20:38:50+09:00,35.875784681,128.58772767,359.0116350385244
NT100021,대구 오페라클레시아 오피스텔,대구광역시 북구 중앙대로 513,35.8790937,128.594754,01,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.8790937,128.594754,373.3072255843969
LU101555,대구오페라스위첸,대구광역시 북구 칠성남로 70,35.8788421,128.5874605,19,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8788421,128.5874605,375.47362521733487
ER000384,대구역센트럴자이,대구광역시 중구 서성로 99,35.8754432,128.5875323,01,02,7,24시간 이용가능,위브이,Y,N,2026-07-25T20:38:50+09:00,35.8754432,128.5875323,393.6754488826065
PW015099,대구역센트럴자이(SP),대구광역시 중구 서성로 99,35.8754432,128.5875323,02,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.8754432,128.5875323,393.6754488826065
PW801539,대구역센트럴자이 입주자대표회의(SPB),대구광역시 중구 서성로 99,35.875443162,128.5875323,03,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.875443162,128.5875323,393.67773734401095
PIH00945,대구역센트럴자이아파트,대구광역시 중구 서성로 99,35.875443162,128.5875323,01,02,3,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.875443162,128.5875323,393.67773734401095
SF002932,대구역센트럴자이 (완속충전기),대구광역시 중구 서성로 99,35.875443162,128.5875323,02,02,11,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.875443162,128.5875323,393.67773734401095
PW010042,(급속)대구역센트럴자이,대구광역시 중구 서성로 99,35.87543911229,128.5874092084,02,06,50,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.87543911229,128.5874092084,403.2840685221029
HM000388,칠성우방맨션,대구광역시 북구 중앙대로105길 22,35.880717551,128.59352667,01,02,7,24시간 이용가능,HUMAX EV,N,N,2026-07-25T20:38:50+09:00,35.880717551,128.59352667,427.8710248835769
HW000477,대구 대봉초등학교,대구광역시 남구 대봉로26길 33,35.8740084,128.5935501,01,02,14,09:00 ~ 17:00,한화솔루션,N,N,2026-07-25T20:38:50+09:00,35.8740084,128.5935501,428.45151204195344
HM001672,우방플러스빌,대구광역시 북구 중앙대로105길 17,35.8803793,128.5944033,01,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8803793,128.5944033,442.36118534343893
KP010627,대구복합스포츠타운 P1주차장,대구광역시 북구 고성로 191,35.8803174,128.5876054,02,04,100,"주중 08:00~19:00, 주말 09:00~18:00",한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8803174,128.5876054,461.84251583356894
PI770811,대구스테이션,대구광역시 중구 태평로 160,35.8747072,128.5952666,02,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.8747072,128.5952666,470.04662929005923
PC001286,대구역센트럴자이,대구광역시 중구 서성로 99,35.875656009,128.58627088,17,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.875656009,128.58627088,483.31376784996684
KP003268,대성주유소,대구광역시 북구 칠성동2가 66,35.8816453456,128.5899248515,01,06,,24시간 이용가능,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8816453456,128.5899248515,490.21186561970256
