horizon_minutes,feature,rows,null_rate,distinct_values,positive_rate,point_biserial,p_value,spearman,directional_auc,blocked_auc,auc_ci_low,auc_ci_high,mutual_information,q_value
10,direct_observed_count,125074,0.0,14,0.9169291779266674,0.12358200269858523,0.0,0.13670195371810237,0.6324212249760979,0.6290261550524567,0.6141164666914058,0.6545660576137284,0.014313458366382426,0.0
10,total_chargers,125074,0.0,33,0.9169291779266674,0.12922539596309543,0.0,0.2371450969567378,0.7349795977860274,0.7326432674068254,0.705975829488457,0.7558040075818917,0.035153885499530135,0.0
10,observation_coverage,125074,0.0,117,0.9169291779266674,-0.16387925958666488,0.0,-0.16749340138815227,0.6383470096127891,0.6209972353756006,0.5984370029683171,0.6397960812009037,0.02676381306491704,0.0
10,direct_observation_coverage,125074,0.0,89,0.9169291779266674,0.0304985806177811,3.902341308927679e-27,0.03822543473842633,0.5353437687368855,0.5321086408795132,0.5082225923829109,0.573102895013198,0.017338204640867216,5.1030617116746574e-27
10,observation_age_minutes,125074,0.0,425,0.9169291779266674,-0.07908730619437751,1.1137693823539736e-172,-0.09179307266282016,0.5728795124328576,0.5633690165008085,0.5425123512988929,0.5982853828970002,0.0034226741112617365,1.7212799545470502e-172
10,available_count_delta_1tick,115289,0.07823368565809041,17,0.9268013427126612,0.11500757722961172,0.0,0.12238799545683565,0.5712760733903463,0.5680833540073552,0.5381134961483571,0.5891532194610821,0.006721124008772339,0.0
10,minutes_since_last_change,125074,0.0,6837,0.9169291779266674,0.15811789144132826,0.0,0.20433334376910514,0.7131511519337783,0.7169468412158387,0.6946911420231493,0.7315624183949753,0.033894960429221355,0.0
10,hour,125074,0.0,24,0.9169291779266674,-0.056041350354145904,1.48921219149101e-87,-0.06482985930601466,0.5677118649231202,0.5175771822027407,0.5013868505782408,0.5883138168474003,0.00554658904683869,2.1097172712789306e-87
10,weekday,125074,0.0,4,0.9169291779266674,-0.01250212285016863,9.797057303297193e-06,-0.012622569810516656,0.5125247745245931,0.5459528763602672,0.5,0.5495589255624939,0.00290392516749316,1.1103331610403486e-05
10,is_weekend,125074,0.0,2,0.9169291779266674,-0.011231721257634782,7.11897774143122e-05,-0.011231721257635129,0.5090173185092878,0.5310492407839644,0.5189903558208362,0.5495589255624939,0.0008805725844203138,7.563913850270671e-05
10,sessions_per_charger,10076,0.919439691702512,187,0.6972012703453752,-0.10296012906877905,3.717693498752815e-25,-0.13474562681904217,0.5846475865214252,0.5957753948990561,0.564333168998371,0.6216644431515388,0.1369693855284284,4.514342105628418e-25
10,usage_daytype_avg,10076,0.919439691702512,336,0.6972012703453752,0.029391954999028497,0.0031714228122374614,-0.0069691528081678375,0.5043783556176086,0.5179225364230233,0.5033450684423049,0.5297868604926755,0.1392780699821523,0.0031714228122374614
10,history_observed,125074,0.0,2,0.9169291779266674,-0.23566332736282555,0.0,-0.23566332736282758,0.6161962314222327,0.6227351648797483,0.6092128345600125,0.632935585049392,0.018952781430833232,0.0
10,unobserved_rate,125074,0.0,117,0.9169291779266674,0.16387925958666477,0.0,0.16749340138815227,0.6383470096127891,0.6209972353756006,0.598437002968317,0.6397960812009037,0.021693139906511005,0.0
15,horizon_minutes,115934,0.0,1,0.926613417979195,,,,,,,,,
15,available_count,115934,0.0,12,0.926613417979195,0.2304001857860967,0.0,0.3085207412358395,0.80873627326156,0.81420360379421,0.794486603373185,0.8368900290361683,0.06203483283707745,0.0
15,usable_count,115934,0.0,14,0.926613417979195,0.14881409327507955,0.0,0.18690295416686833,0.6790665002963608,0.6756237486825659,0.6616568929549422,0.6953204870936579,0.02488362125168253,0.0
15,known_charger_count,115934,0.0,13,0.926613417979195,0.1120384544011269,2.073e-320,0.12954746261105457,0.6236581484796991,0.6072004380345648,0.5827615525604656,0.6328158259135686,0.013182840966729836,4.405e-320
15,direct_observed_count,115934,0.0,14,0.926613417979195,0.11151711286054197,1.948903e-317,0.12336699276836958,0.6245880726799999,0.6487152814509209,0.6372017105913933,0.6610695776538745,0.013411257302646806,3.6812614e-317
15,total_chargers,115934,0.0,33,0.926613417979195,0.11698580870233384,0.0,0.21090795203486973,0.7207511564077204,0.6884028585869271,0.6597575712524355,0.7179875720496119,0.027600986953114637,0.0
15,observation_coverage,115934,0.0,117,0.926613417979195,-0.13780913386348714,0.0,-0.13962536829930544,0.6189785355880407,0.5992052297722456,0.585417541131047,0.6145161179115414,0.020638767125519708,0.0
15,direct_observation_coverage,115934,0.0,88,0.926613417979195,-0.00296187909584948,0.3132221713796606,0.000868337698810033,0.5008300949269364,0.5460969670612112,0.5069861091548308,0.580521493271093,0.015782824116129746,0.3132221713796606
15,observation_age_minutes,115934,0.0,408,0.926613417979195,-0.053636289362868385,1.2940503553497868e-74,-0.06569311360038482,0.5498269942127688,0.5854965697740478,0.5531857381599021,0.6171554826597536,0.003668460247285399,1.999896003722398e-74
15,available_count_delta_1tick,105552,0.08955095140338465,17,0.9370547218432621,0.10806996356049006,1.2491930556522501e-271,0.11341785477798934,0.5730159745687202,0.5597098750635452,0.5516106677085078,0.5687185272033584,0.007167366855269419,2.1236281946088252e-271
15,minutes_since_last_change,115934,0.0,6799,0.926613417979195,0.14131640332422962,0.0,0.19019653411516002,0.7098222771751143,0.73536766693701,0.7077423407134191,0.7656715365281231,0.024799502885896496,0.0
15,hour,115934,0.0,24,0.926613417979195,-0.045995594166966844,2.4564660414026525e-55,-0.054212517574479216,0.559931608512116,0.5278184272286675,0.5008466091178643,0.600186251920123,0.003081491842347406,3.4799935586537576e-55
15,weekday,115934,0.0,4,0.926613417979195,-0.004634849578508033,0.11453914603192739,-0.004388410165157417,0.5046064729212444,0.5029385145221388,0.5009664487646852,0.5213030937456399,0.0020719154359629677,0.12169784265892285
15,is_weekend,115934,0.0,2,0.926613417979195,-0.006382633801990641,0.02976324167705722,-0.006382633801990145,0.5053705768275069,0.5009795048407129,0.5,0.5149664750957854,0.0003736824773634684,0.03614107917928377
15,sessions_per_charger,8121,0.9299515241430469,187,0.7371013421992365,-0.10732633378260704,3.06209172380518e-22,-0.14361050078869841,0.5941571316678809,0.5906415550572445,0.5624852441296525,0.6104344648103668,0.13536385286563557,4.004273792668312e-22
15,usage_daytype_avg,8121,0.9299515241430469,336,0.7371013421992365,0.0183573332691124,0.09808992508985309,-0.017415132580933537,0.5114193852791564,0.5049615533508242,0.502148672407724,0.523331109697148,0.14214759682948763,0.11116858176850017
15,history_observed,115934,0.0,2,0.926613417979195,-0.19945662016536472,0.0,-0.1994566201653614,0.5976091065181782,0.6076074222958809,0.5691725045666446,0.6368479147670011,0.012689140367142304,0.0
15,unobserved_rate,115934,0.0,117,0.926613417979195,0.13780913386348714,0.0,0.13962536829930544,0.6189785355880406,0.5992052297722456,0.585417541131047,0.6145161179115415,0.014935001086168187,0.0
30,horizon_minutes,98916,0.0,1,0.9436491568603663,,,,,,,,,
30,available_count,98916,0.0,12,0.9436491568603663,0.08153496761587456,1.6783311094913532e-145,0.07851052050199489,0.5910154221647433,0.5728739516451107,0.5595093254839558,0.5928500487842351,0.008947269292871596,2.853162886135301e-145
30,usable_count,98916,0.0,14,0.9436491568603663,0.09493036891359499,9.681487371724791e-197,0.10482858035727272,0.6155553787689575,0.6063653958403736,0.5746880155701402,0.6264130018920798,0.009848789589774531,2.057316066491518e-196
30,known_charger_count,98916,0.0,13,0.9436491568603663,0.09722968458553059,2.494416502746269e-206,0.10940451525228526,0.6201652017519487,0.618706644957144,0.5956136954712157,0.6313270245702918,0.010278565472404466,6.057868649526654e-206
30,direct_observed_count,98916,0.0,14,0.9436491568603663,0.11566243301419625,1.1509716701623035e-291,0.1340810219773414,0.6562875894954765,0.7057804675739608,0.6659003843135269,0.7357596458773784,0.015751681210419477,1.956651839275916e-290
30,total_chargers,98916,0.0,33,0.9436491568603663,0.09376966663937272,5.46935337070685e-192,0.1623458056506104,0.6910428294690797,0.6730711806088907,0.6442556128531536,0.6962942468642497,0.019032947626718366,1.0331000811335161e-191
30,observation_coverage,98916,0.0,109,0.9436491568603663,-0.09805685440397097,7.767861470674775e-210,-0.0981235778593324,0.5871389589250582,0.567345396454794,0.5543983634289793,0.5817386485946936,0.01375183424793347,2.2008940833578528e-209
30,direct_observation_coverage,98916,0.0,81,0.9436491568603663,0.06066474747157154,2.6759369150965164e-81,0.06254047371473473,0.565129505082017,0.6369555466805935,0.5808966320590508,0.6882493169025719,0.015050108271009055,4.1355388687855255e-81
30,observation_age_minutes,98916,0.0,440,0.9436491568603663,-0.10191575799266812,1.3533193319501342e-226,-0.10182131122286937,0.5918482729002628,0.6491272157537403,0.5940512196938089,0.6991689325424789,0.006005165948273383,5.7516071607880705e-226
30,available_count_delta_1tick,94281,0.0468579400703627,17,0.9446229887251938,-0.0407718872527008,5.508829024213898e-36,-0.032814230775692406,0.5191296427093799,0.5278014443362544,0.504436801418581,0.5600531203161799,0.004627824233143896,7.804174450969689e-36
30,minutes_since_last_change,98916,0.0,6749,0.9436491568603663,0.10282837093446812,1.1793712246117643e-230,0.1341315760071531,0.6677610704640319,0.6632889926576756,0.6299614544085778,0.7016760621693461,0.013967578684837889,6.6831036061333305e-230
30,hour,98916,0.0,24,0.9436491568603663,-0.0342544750599837,4.450979699332887e-27,-0.041389730134044116,0.5517463290756862,0.5179048262726184,0.5007748796403658,0.5659910633188829,0.0019819937111427155,5.820511914512237e-27
30,weekday,98916,0.0,4,0.9436491568603663,-0.009559793528309385,0.002641235799861664,-0.009313084897238042,0.5110511353255318,0.5030721022395626,0.5,0.509787800485475,0.0036636581375248944,0.0029934005731765525
30,is_weekend,98916,0.0,2,0.9436491568603663,-0.0039396938781164105,0.21532369045972438,-0.003939693878116195,0.5037064411603115,0.5030721022395626,0.5006038362927351,0.5074055423078632,0.0024866968412788903,0.21532369045972438
30,sessions_per_charger,4999,0.949462169921954,171,0.8339667933586717,-0.11777467594877723,6.593337794364427e-17,-0.16521188184451985,0.6280848026310086,0.6279387435725463,0.5779161398121387,0.6561521466803052,0.10957280588790841,8.006195893156804e-17
30,usage_daytype_avg,4999,0.949462169921954,289,0.8339667933586717,-0.03267478536130036,0.02087352772978122,-0.07077965808810402,0.5548941267588946,0.5586694239511141,0.5501747233546884,0.5741058526011561,0.11238461655850762,0.02217812321289255
30,history_observed,98916,0.0,2,0.9436491568603663,-0.10973641692141141,1.3898017174119917e-262,-0.1097364169214123,0.5521209617495382,0.5531504408466714,0.5262106813102664,0.5751034607426909,0.004061849229197501,1.1813314598001929e-261
30,unobserved_rate,98916,0.0,109,0.9436491568603663,0.09805685440397097,7.767861470674775e-210,0.0981235778593324,0.5871389589250582,0.5673453964547941,0.5543983634289793,0.5817386485946936,0.00788065926888648,2.2008940833578528e-209
