statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m
LU002217,홍실1차아파트,대구광역시 서구 서대구로8길 49,35.862228,128.562319,02,02,7,24시간 이용가능,LG유플러스,N,N,2026-07-25T20:38:50+09:00,35.862228,128.562319,53.73624310113509
LU002217,홍실1차아파트,대구광역시 서구 서대구로8길 49,35.862228,128.562319,01,02,7,24시간 이용가능,LG유플러스,N,N,2026-07-25T20:38:50+09:00,35.862228,128.562319,53.73624310113509
CV001234,내당1동 행정복지센터,대구광역시 서구 통학로 35,35.86339,128.56397,01,02,14,09:00~18:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.86339,128.56397,209.01769834374275
CV001234,내당1동 행정복지센터,대구광역시 서구 통학로 35,35.86339,128.56397,02,02,14,09:00~18:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.86339,128.56397,209.01769834374275
LU001061,보성홍실2차,대구광역시 서구 통학로 39,35.863941,128.563892,03,02,7,24시간 이용가능,엘지유플러스,N,N,2026-07-25T20:38:50+09:00,35.863941,128.563892,236.9350875185872
LU001061,보성홍실2차,대구광역시 서구 통학로 39,35.863941,128.563892,01,02,7,24시간 이용가능,엘지유플러스,N,N,2026-07-25T20:38:50+09:00,35.863941,128.563892,236.9350875185872
LU001061,보성홍실2차,대구광역시 서구 통학로 39,35.863941,128.563892,02,02,7,24시간 이용가능,엘지유플러스,N,N,2026-07-25T20:38:50+09:00,35.863941,128.563892,236.9350875185872
KP002174,홈플러스 내당점,대구광역시 서구 달구벌대로 1821,35.8603220891,128.5637319974,01,06,,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8603220891,128.5637319974,299.4045233393045
PL031519,대구 한화생명 내당동사옥,대구 서구 달구벌대로 1833,35.8609,128.5653336,00,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8609,128.5653336,361.3431447263335
PI530293,BMW차징스테이션 서대구전시장 by한독모터스,대구광역시 서구 달구벌대로 1841,35.8608743,128.5657178,02,04,100,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8608743,128.5657178,392.8537324094733
PI530293,BMW차징스테이션 서대구전시장 by한독모터스,대구광역시 서구 달구벌대로 1841,35.8608743,128.5657178,01,04,100,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8608743,128.5657178,392.8537324094733
EV008555,대구서구 황제맨션아파트,대구광역시 서구 통학로 46,35.865018634,128.56533466,06,02,7,24시간 이용가능,에버온,Y,N,2026-07-25T20:38:50+09:00,35.865018634,128.56533466,413.6539115309966
EV008555,대구서구 황제맨션아파트,대구광역시 서구 통학로 46,35.865018634,128.56533466,02,02,7,24시간 이용가능,에버온,Y,N,2026-07-25T20:38:50+09:00,35.865018634,128.56533466,413.6539115309966
EV008555,대구서구 황제맨션아파트,대구광역시 서구 통학로 46,35.865018634,128.56533466,05,02,7,24시간 이용가능,에버온,Y,N,2026-07-25T20:38:50+09:00,35.865018634,128.56533466,413.6539115309966
