statId,as_of_ts,statNm,addr,lat,lng,coord_ok,total_chargers,available_count,observed_count,unobserved_count,availability_ratio_observed,unobserved_rate,has_confirmed_available,status_age_minutes,reliability_grade,observation_age_minutes,observation_grade,reliability_grade_effective,observation_state,is_operating_now,limitYn,access_restricted,name_suggests_residential,recommend_public_default,usage_level,sessions_per_charger,usage_weekday_avg,usage_weekend_avg,usage_charger_type,history_observed,eta_minutes,poi_count_1km,nearest_parking_m,parking_remaining_spaces,parking_total_spaces,parking_occupancy_rate,parking_congestion_status,parking_matched_id,parking_has_realtime,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h,parking_is_mock,parking_source,nearest_incident_m,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm,traffic_is_mock,traffic_source,source_status,schema_version
KP001671,2026-07-31T08:12:11+09:00,범어롯데캐슬,대구광역시 수성구 범어동 동대구로 300,35.8567880713,128.6273481909,True,2,0,0,2,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,UNKNOWN,Y,True,False,False,,,,,,False,,1,105.3,,,,,155-1-000044,False,,,,False,team5_pis,,1550041201.0,173.6,51.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
LU003223,2026-07-31T08:12:11+09:00,디에스라이프,대구광역시 수성구 달구벌대로 2461,35.859195,128.631892,True,2,2,2,0,1.0,0.0,True,1143.5,CHECK_REQUIRED,1136.5333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,1,80.6,,,,,155-1-000125,False,,,,False,team5_pis,654.0,1550007407.0,219.8,27.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
LU100316,2026-07-31T08:12:11+09:00,가든하이츠1단지,대구광역시 수성구 범어로 45,35.85402041,128.63509205,True,3,0,3,0,0.0,0.0,False,266.2,CHECK_REQUIRED,260.95,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,1,173.6,,,,,155-1-000004,False,,,,False,team5_pis,,1550030303.0,329.6,24.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PC001755,2026-07-31T08:12:11+09:00,수성범어W아파트(대구),대구광역시 수성구 달구벌대로 2436,35.8583723,128.6283459,True,36,11,36,0,0.3055555555555556,0.0,True,9.866666666666667,NORMAL,0.0,HIGH,HIGH,FRESH,Y,Y,True,True,False,,,,,,False,,1,168.3,,,,,155-2-000011,False,,,,False,team5_pis,910.8,1550007303.0,60.8,15.0,3.0,정체,False,utic,sandbox_series,station_feature_v1
PI067893,2026-07-31T08:12:11+09:00,두산위브더제니스,대구광역시 수성구 달구벌대로 2435,35.85921142,128.62926245,True,2,0,2,0,0.0,0.0,False,16.3,CHECK_REQUIRED,10.016666666666667,NORMAL,NORMAL,NORMAL,N,N,False,False,True,,,,,,False,,1,130.0,,,,,155-2-000011,False,,,,False,team5_pis,786.1,1550007406.0,40.9,27.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PI068147,2026-07-31T08:12:11+09:00,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.6296016,True,7,4,7,0,0.5714285714285714,0.0,True,16.3,CHECK_REQUIRED,10.016666666666667,NORMAL,NORMAL,NORMAL,Y,Y,True,False,False,,,,,,False,,1,148.7,,,,,155-2-000011,False,,,,False,team5_pis,673.0,1550007406.0,167.5,27.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PI700664,2026-07-31T08:12:11+09:00,범어우방파크빌,대구광역시 수성구 달구벌대로496길 36,35.855377511,128.63370858,True,1,1,1,0,1.0,0.0,True,2031.0,CHECK_REQUIRED,2021.9,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,1,174.2,52.0,62.0,16.13,여유(점유 50%미만),155-2-000010,True,0.9258200997725508,-2.0,7.0,False,team5_pis,,1550007308.0,394.2,15.0,3.0,정체,False,utic,sandbox_series,station_feature_v1
PI735228,2026-07-31T08:12:11+09:00,범어우방파크빌B,대구광역시 수성구 달구벌대로496길 36 범어우방파크빌,35.855177063,128.63370446,True,2,1,2,0,0.5,0.0,True,679.25,CHECK_REQUIRED,674.35,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,1,196.1,52.0,62.0,16.13,여유(점유 50%미만),155-2-000010,True,0.9258200997725508,-2.0,7.0,False,team5_pis,,,,,,,False,utic,sandbox_series,station_feature_v1
PI740398,2026-07-31T08:12:11+09:00,두산위브더제니스지하2층,대구광역시 수성구 달구벌대로 2435,35.8600633,128.6290511,True,2,0,2,0,0.0,0.0,False,867.0333333333333,CHECK_REQUIRED,865.0666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,1,91.0,,,,,155-2-000011,False,,,,False,team5_pis,732.4,1550007406.0,122.9,27.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PI808468,2026-07-31T08:12:11+09:00,대구 수성구 범어롯데캐슬,대구광역시 수성구 동대구로 300,35.8567863,128.6273463,True,5,4,5,0,0.8,0.0,True,3.7,HIGH,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,1,105.2,,,,,155-1-000044,False,,,,False,team5_pis,,1550041201.0,173.6,51.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PL031601,2026-07-31T08:12:11+09:00,대구 범어동일하이빌,대구 수성구 동대구로52길 55,35.8543115,128.6283397,True,8,3,8,0,0.375,0.0,True,5.733333333333333,NORMAL,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,2,34.3,,,,,155-1-000100,False,,,,False,team5_pis,,1550041101.0,301.0,41.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW100359,2026-07-31T08:12:11+09:00,범어SKVIEW아파트1단지,대구광역시 수성구 범어로 75,35.856328802,128.6345065,True,3,1,3,0,0.3333333333333333,0.0,True,95.03333333333332,CHECK_REQUIRED,90.43333333333334,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,1,123.4,52.0,62.0,16.13,여유(점유 50%미만),155-2-000010,True,0.9258200997725508,-2.0,7.0,False,team5_pis,907.6,1550007308.0,275.6,15.0,3.0,정체,False,utic,sandbox_series,station_feature_v1
PW100360,2026-07-31T08:12:11+09:00,범어SKVIEW아파트2단지,대구광역시 수성구 범어로 73,35.855654218,128.63455221,True,7,3,7,0,0.4285714285714285,0.0,True,15.016666666666667,CHECK_REQUIRED,10.016666666666667,NORMAL,NORMAL,NORMAL,Y,Y,True,True,False,,,,,,False,,1,177.6,52.0,62.0,16.13,여유(점유 50%미만),155-2-000010,True,0.9258200997725508,-2.0,7.0,False,team5_pis,982.3,1550007308.0,349.7,15.0,3.0,정체,False,utic,sandbox_series,station_feature_v1
PW100687,2026-07-31T08:12:11+09:00,힐스테이트 범어 입주자대표회의,대구광역시 수성구 범어로18길 22,35.856800188,128.63654501,True,12,2,12,0,0.1666666666666666,0.0,True,9.0,NORMAL,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,1,48.2,,,,,155-1-000205,False,,,,False,team5_pis,863.8,1550007308.0,265.1,15.0,3.0,정체,False,utic,sandbox_series,station_feature_v1
PWE05262,2026-07-31T08:12:11+09:00,범어skview아파트2단지,대구광역시 수성구 범어로 73,35.8563288,128.6345065,True,7,1,2,5,0.5,0.7142857142857143,True,652.8166666666667,CHECK_REQUIRED,644.2666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,1,123.4,52.0,62.0,16.13,여유(점유 50%미만),155-2-000010,True,0.9258200997725508,-2.0,7.0,False,team5_pis,907.6,1550007308.0,275.6,15.0,3.0,정체,False,utic,sandbox_series,station_feature_v1
PWE05263,2026-07-31T08:12:11+09:00,범어skview아파트1단지,대구광역시 수성구 범어로 75,35.8563288,128.6345065,True,2,1,1,1,1.0,0.5,True,11478.833333333334,CHECK_REQUIRED,11471.766666666666,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,1,123.4,52.0,62.0,16.13,여유(점유 50%미만),155-2-000010,True,0.9258200997725508,-2.0,7.0,False,team5_pis,907.6,1550007308.0,275.6,15.0,3.0,정체,False,utic,sandbox_series,station_feature_v1
TS272603,2026-07-31T08:12:11+09:00,두산위브더제니스,대구광역시 수성구 달구벌대로 2435,35.860401,128.628909,True,30,18,30,0,0.6,0.0,True,6.466666666666667,NORMAL,0.0,HIGH,HIGH,FRESH,Y,Y,True,False,False,,,,,,False,,1,96.0,,,,,155-2-000011,False,,,,False,team5_pis,717.7,1550007406.0,159.9,27.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
