statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m
CV001701,범어공영주차장,대구광역시 수성구 범어 248-1,35.8569187,128.633352,01,04,100,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.8569187,128.633352,67.12636319755933
ME21B198,대구수성경찰서,대구광역시 수성구 달구벌대로 2460,35.85836914,128.63194358,01,04,100,24시간 이용가능,기후에너지환경부,Y,N,2026-07-25T20:38:50+09:00,35.85836914,128.63194358,155.49976217339682
CV003480,대구시_수성구청,대구광역시 수성구 달구벌대로 2450,35.857973,128.63088,02,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.857973,128.63088,186.41236059160624
HM710077,범어 SK VIEW 아파트,대구광역시 수성구 범어로 75,35.8563549,128.6345011,02,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8563549,128.6345011,186.7385112554436
PW100359,범어SKVIEW아파트1단지,대구광역시 수성구 범어로 75,35.856328802,128.6345065,02,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.856328802,128.6345065,188.45953558254115
PWE05262,범어skview아파트2단지,대구광역시 수성구 범어로 73,35.8563288,128.6345065,01,02,3,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.8563288,128.6345065,188.45963529418844
PWE05263,범어skview아파트1단지,대구광역시 수성구 범어로 75,35.8563288,128.6345065,01,02,3,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.8563288,128.6345065,188.45963529418844
EV018307,대구수성 우방3차범어타운 1,대구광역시 수성구 달구벌대로492길 12,35.8575406,128.630619,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.8575406,128.630619,188.70460167927996
CV002107,수성구청,대구광역시 수성구 달구벌대로 2450,35.8584503,128.6311087,01,04,100,09:00~18:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.8584503,128.6311087,204.69542112727655
PI700664,범어우방파크빌,대구광역시 수성구 달구벌대로496길 36,35.855377511,128.63370858,01,02,7,09시~23시,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.855377511,128.63370858,213.36811281672172
PI735228,범어우방파크빌B,대구광역시 수성구 달구벌대로496길 36 범어우방파크빌,35.855177063,128.63370446,03,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.855177063,128.63370446,233.30931065354005
PW100360,범어SKVIEW아파트2단지,대구광역시 수성구 범어로 73,35.855654218,128.63455221,02,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.855654218,128.63455221,234.99984253168836
LU003223,디에스라이프,대구광역시 수성구 달구벌대로 2461,35.859195,128.631892,01,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.859195,128.631892,243.65058644692414
CV002819,대구범어초등학교,대구광역시 수성구 달구벌대로489길 55,35.8598858,128.6325226,03,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.8598858,128.6325226,311.1950504883882
HE212797,범어풀비체아파트,대구광역시 수성구 범어로 61,35.854546,128.634695,02,02,7,24시간 이용가능,한국전기차충전서비스,Y,N,2026-07-25T20:38:50+09:00,35.854546,128.634695,338.12624008018656
PW100687,힐스테이트 범어 입주자대표회의,대구광역시 수성구 범어로18길 22,35.856800188,128.63654501,10,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.856800188,128.63654501,353.62686066173546
PI067893,두산위브더제니스,대구광역시 수성구 달구벌대로 2435,35.85921142,128.62926245,01,02,7,09:00~18:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.85921142,128.62926245,384.98719352848036
LU100316,가든하이츠1단지,대구광역시 수성구 범어로 45,35.85402041,128.63509205,03,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.85402041,128.63509205,406.62656127496234
PC001755,수성범어W아파트(대구),대구광역시 수성구 달구벌대로 2436,35.8583723,128.6283459,01,02,7,24시간 이용가능,아이파킹,N,N,2026-07-25T20:38:50+09:00,35.8583723,128.6283459,412.24065802489025
PI068147,두산위브더제니스B,대구광역시 수성구 달구벌대로 2435,35.860367037,128.6296016,04,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.860367037,128.6296016,455.77297003831086
PI740398,두산위브더제니스지하2층,대구광역시 수성구 달구벌대로 2435,35.8600633,128.6290511,01,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8600633,128.6290511,462.44169964523
KP001671,범어롯데캐슬,대구광역시 수성구 범어동 동대구로 300,35.8567880713,128.6273481909,01,02,7,,한국전기차충전서비스,Y,N,2026-07-25T20:38:50+09:00,35.8567880713,128.6273481909,477.83316939240467
PI808468,대구 수성구 범어롯데캐슬,대구광역시 수성구 동대구로 300,35.8567863,128.6273463,03,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8567863,128.6273463,478.01698250726
EV006878,대구수성 범어롯데캐슬 1,대구광역시 수성구 동대구로 300,35.856786295,128.62734627,01,02,7,24시간 이용가능,에버온,Y,N,2026-07-25T20:38:50+09:00,35.856786295,128.62734627,478.0197185787809
