horizon_minutes,feature,rows,null_rate,distinct_values,positive_rate,point_biserial,p_value,spearman,directional_auc,blocked_auc,auc_ci_low,auc_ci_high,mutual_information,q_value
5,is_weekend,262590,0.0,2,0.9147339959632887,0.0020436171367348172,0.29499913975843084,0.002043617136735055,0.5015918316915449,0.5006184191187156,0.5000251460533068,0.5083114629821508,0.0007270553877340991,0.29499913975843084
5,sessions_per_charger,22400,0.9146959137819415,192,0.69625,-0.10129068445024948,3.642758777848304e-52,-0.1304442725702957,0.5818746730910819,0.5823241168767492,0.5735127801098678,0.591541199473825,0.12871327877343997,4.763607632570859e-52
5,usage_daytype_avg,22400,0.9146959137819415,361,0.69625,0.0223716073697681,0.000812479985571586,-0.015430113574349685,0.5096854282418244,0.5061314271551529,0.5003413451974339,0.5207602772814468,0.12902216117322296,0.0009208106503144642
5,history_observed,262590,0.0,2,0.9147339959632887,-0.23890806631127967,0.0,-0.23890806631128933,0.6194782187986116,0.6195587620815906,0.6062916805364015,0.6339128393256296,0.016572379406838866,0.0
5,unobserved_rate,262590,0.0,133,0.9147339959632887,0.1700339323013814,0.0,0.17486133232206583,0.6439607248165609,0.6413375251155464,0.6288158982228824,0.6551228457101231,0.023599269761980013,0.0
10,horizon_minutes,257949,0.0,1,0.9164408468340641,,,,,,,,,
10,available_count,257949,0.0,21,0.9164408468340641,0.30421679929737805,0.0,0.42474830103401323,0.8926063870059349,0.9011336114271268,0.8912174836493408,0.9117519767180503,0.12788611890074275,0.0
10,usable_count,257949,0.0,19,0.9164408468340641,0.1646171854167548,0.0,0.20996936058358878,0.6875972396081869,0.6857778789027936,0.6674472334321085,0.7020124975576906,0.03373681100908499,0.0
10,known_charger_count,257949,0.0,20,0.9164408468340641,0.11584260794997939,0.0,0.1343350064442929,0.6196375418748927,0.6217439008974845,0.6080901778176021,0.6341198309469979,0.013669837243775795,0.0
10,direct_observed_count,257949,0.0,20,0.9164408468340641,0.12125966375302531,0.0,0.13358375743137618,0.6288597980526531,0.6285168499557579,0.6039886300887849,0.6529713326595439,0.014750959945508235,0.0
10,total_chargers,257949,0.0,34,0.9164408468340641,0.12737076300319577,0.0,0.23606356897575045,0.7331545111427659,0.7305915307799268,0.7197767384985471,0.7406646693365702,0.03363092337234863,0.0
10,observation_coverage,257949,0.0,133,0.9164408468340641,-0.16462649468035614,0.0,-0.16908541753198755,0.6397967729534896,0.6351493363670837,0.6217972773495162,0.645393132532483,0.02644629344829119,0.0
10,direct_observation_coverage,257949,0.0,104,0.9164408468340641,0.02533630384373457,6.642134889348798e-38,0.03192544209561498,0.5294747455400113,0.5342986727341676,0.5049937705103367,0.5641398415770538,0.018703624271746877,8.065449508494969e-38
10,observation_age_minutes,257949,0.0,437,0.9164408468340641,-0.07848633409816425,0.0,-0.08840757166145218,0.5695021095723434,0.5732304891922639,0.5487306016915693,0.5973560769655246,0.00405251323625655,0.0
10,available_count_delta_1tick,233712,0.09396043403928689,21,0.9280439172999247,0.13954697734040744,0.0,0.14554138727817292,0.593293997444784,0.5899221971006782,0.5738560875795841,0.6088272761000625,0.012687655107337603,0.0
10,minutes_since_last_change,257949,0.0,23083,0.9164408468340641,0.11578572829121833,0.0,0.21167606938600297,0.7197663803011124,0.7127509543673366,0.6991640149755217,0.7302381795341409,0.033262889583139055,0.0
10,hour,257949,0.0,24,0.9164408468340641,-0.0496966798695717,9.787624868664987e-141,-0.05342711986500049,0.5556772630483353,0.5345241815194034,0.5025096244965648,0.5761902819122539,0.0033029902847929726,1.3865801897275398e-140
10,weekday,257949,0.0,7,0.9164408468340641,0.0072931616573975655,0.0002121159316511141,0.007086545368576603,0.5073133150947928,0.5106181266590822,0.5009525328874799,0.5265940856963051,0.0026757802469554726,0.00024039805587126265
10,is_weekend,257949,0.0,2,0.9164408468340641,0.0007105779045951104,0.7181806075945011,0.0007105779045953742,0.5005596989583547,0.5006067500948047,0.5002025423066553,0.5137172018569173,0.0031496663027783534,0.7181806075945011
10,sessions_per_charger,21541,0.9164912443932716,192,0.7030314284387912,-0.10113332021729925,4.412532148090133e-50,-0.13018810393449726,0.5822414910135587,0.5903094601769115,0.577639649247883,0.6058283190954302,0.1265005694833521,5.7702343475024825e-50
10,usage_daytype_avg,21541,0.9164912443932716,361,0.7030314284387912,0.020342709247713607,0.0028283282746263305,-0.017782670592720866,0.5112342387448686,0.5143370072758091,0.5042578142193441,0.5269263413667538,0.12373572420858037,0.0030050987917904764
10,history_observed,257949,0.0,2,0.9164408468340641,-0.23279100443008025,0.0,-0.23279100443007986,0.6163635951863108,0.6261332322083175,0.6173910169058151,0.6357295778999196,0.02071772218840362,0.0
10,unobserved_rate,257949,0.0,133,0.9164408468340641,0.16462649468035614,0.0,0.16908541753198755,0.6397967729534896,0.6351493363670837,0.6217972773495161,0.6453931325324829,0.021253940581446695,0.0
15,horizon_minutes,236257,0.0,1,0.9279428757666439,,,,,,,,,
15,available_count,236257,0.0,21,0.9279428757666439,0.214119880731444,0.0,0.2837311033164486,0.7868957376216429,0.7986094867927935,0.7691555268486698,0.8282071645863436,0.05261335434850123,0.0
15,usable_count,236257,0.0,19,0.9279428757666439,0.14178593022251187,0.0,0.17609705439046755,0.6703993569041661,0.6824963534451496,0.6636711039198337,0.7029467812642707,0.024637761182664697,0.0
15,known_charger_count,236257,0.0,20,0.9279428757666439,0.10981854503713696,0.0,0.12715556163204147,0.6225042852428025,0.6189120517635535,0.5985025874692543,0.6384359442258583,0.014123498861939865,0.0
15,direct_observed_count,236257,0.0,20,0.9279428757666439,0.1076331980837818,0.0,0.11853790220881612,0.619911241617606,0.6131071167325952,0.593817916861445,0.6358232454626105,0.010872323891048419,0.0
15,total_chargers,236257,0.0,34,0.9279428757666439,0.11258662906797758,0.0,0.20446562592890685,0.7155029776959241,0.7150459361674784,0.6945208858932218,0.7335853735356513,0.028933714907802388,0.0
15,observation_coverage,236257,0.0,133,0.9279428757666439,-0.13371525201977894,0.0,-0.13617658246585468,0.6167018359070047,0.6195863809108609,0.6120908208117029,0.6268144378787435,0.02051773802091117,0.0
15,direct_observation_coverage,236257,0.0,103,0.9279428757666439,-0.014777089413646409,6.822459974524002e-13,-0.01318108921410306,0.5126215755729502,0.5188465088489808,0.5013278079296386,0.5568288595096612,0.014873646825945608,8.284415683350574e-13
15,observation_age_minutes,236257,0.0,419,0.9279428757666439,-0.05137405772296184,8.383878870131005e-138,-0.057877016339555,0.5424067352893833,0.5392075378246304,0.5117800695076372,0.5675915906384791,0.0018772420853516714,1.295690370838428e-137
15,available_count_delta_1tick,210470,0.10914808873387882,22,0.940267021428232,0.13240763019724316,0.0,0.1359189115134801,0.5983186762890709,0.5786925907925351,0.5416287220758347,0.6150137663617621,0.011781994219335568,0.0
15,minutes_since_last_change,236257,0.0,23046,0.9279428757666439,0.10217994313731452,0.0,0.19299045002264492,0.7141311660277307,0.7035232352037615,0.6876722581966243,0.7213974578408855,0.024840683559845145,0.0
15,hour,236257,0.0,24,0.9279428757666439,-0.040160043954336026,6.338298259487584e-85,-0.04388561969119084,0.5489436791341303,0.5273039731926958,0.5026638391981029,0.5664073748769111,0.0027883646935793482,8.97925586760741e-85
15,weekday,236257,0.0,7,0.9279428757666439,0.004596693708225049,0.02546455152687318,0.004380579128516501,0.5048372916017116,0.5082472734170447,0.5005233796055623,0.5276130328090483,0.002073794281412411,0.0288598250637896
15,is_weekend,236257,0.0,2,0.9279428757666439,0.0016032030800763228,0.43583029404150103,0.0016032030800767851,0.5013478153770309,0.5038945457802712,0.5009164935357675,0.5237255032576542,0.0022422010571412354,0.43583029404150103
15,sessions_per_charger,16629,0.9296147839005828,192,0.7483312285765831,-0.10536167403874973,2.896552054947251e-42,-0.1358931057353748,0.5903774885201353,0.5903955030654643,0.5769812592585968,0.6021020112570271,0.12393775589309874,3.787798841084867e-42
15,usage_daytype_avg,16629,0.9296147839005828,361,0.7483312285765831,0.01247044754781027,0.1078243941831428,-0.024762893695085168,0.5164707303294627,0.5194931088678587,0.50781740522523,0.5318650998599506,0.12556598734382263,0.11456341881958922
15,history_observed,236257,0.0,2,0.9279428757666439,-0.19112813641634505,0.0,-0.1911281364163392,0.5945339448017575,0.5894972347579506,0.5775089154479487,0.6063143737027337,0.011978426870057568,0.0
15,unobserved_rate,236257,0.0,133,0.9279428757666439,0.13371525201977894,0.0,0.13617658246585468,0.6167018359070049,0.6195863809108609,0.6120908208117029,0.6268144378787435,0.015096944434567439,0.0
30,horizon_minutes,207228,0.0,1,0.9431109695600981,,,,,,,,,
30,available_count,207228,0.0,18,0.9431109695600981,0.08412406206276599,5.43e-322,0.08258414156262765,0.5952397343637272,0.6023535532867228,0.578970112601955,0.6239492649493591,0.007367832510061012,1.03e-321
30,usable_count,207228,0.0,18,0.9431109695600981,0.09589288381049776,0.0,0.10638518181800989,0.616637661934709,0.6175075972824219,0.5857785886060548,0.6475025112620559,0.008310970477029889,0.0
30,known_charger_count,207228,0.0,18,0.9431109695600981,0.09514431915121963,0.0,0.10690437272453182,0.616638030636446,0.6183211775810349,0.5970411537489289,0.6360658761823086,0.009467716988281749,0.0
30,direct_observed_count,207228,0.0,17,0.9431109695600981,0.11191181952292692,0.0,0.12805237713746018,0.6483247385978141,0.6477486526441435,0.6272165085095335,0.6666575613272678,0.011387104726726216,0.0
30,total_chargers,207228,0.0,34,0.9431109695600981,0.09178232891426641,0.0,0.16025432398630082,0.6875198647283803,0.6831608611388196,0.6566413265602011,0.703873985683907,0.015646875829576468,0.0
30,observation_coverage,207228,0.0,128,0.9431109695600981,-0.09946827866598834,0.0,-0.10053280599908514,0.589796103212912,0.5840126726316166,0.5722303352474488,0.5994918199762024,0.013052163409179807,0.0
30,direct_observation_coverage,207228,0.0,98,0.9431109695600981,0.05520199422602353,1.4771649584365312e-139,0.055908706550949636,0.55804265220773,0.5609742356698548,0.5190550669770788,0.6058249574304441,0.013464650274249923,2.282891299401912e-139
30,observation_age_minutes,207228,0.0,451,0.9431109695600981,-0.09251620294677719,0.0,-0.09409533889026787,0.5837729892493678,0.5852877989466989,0.552753646124143,0.624173782808364,0.0022854020474571968,0.0
30,available_count_delta_1tick,196672,0.0509390622888799,20,0.944003213472177,-0.04860651648332997,3.550852914369242e-103,-0.039799008720065504,0.5252045439339232,0.5232337685913347,0.5046374319655453,0.5424739380687459,0.004229802355372847,5.030374962023092e-103
30,minutes_since_last_change,207228,0.0,23016,0.9431109695600981,0.0812267449762813,2.87884571577029e-300,0.14178584136307934,0.6764475052572995,0.6785538365410078,0.6558673878451841,0.7050819290351874,0.01222462573504246,4.894037716809493e-300
30,hour,207228,0.0,24,0.9431109695600981,-0.029375926143129224,8.419554502620057e-41,-0.03279314535353724,0.5408294309762811,0.5306378282753574,0.5030036303095601,0.585967143468402,0.0021283565888963185,1.1010186657272382e-40
30,weekday,207228,0.0,7,0.9431109695600981,0.0035054956807617542,0.11053845276801476,0.0033802124074071857,0.5041671774907346,0.5019582565972911,0.5003565977286961,0.5333594925819054,0.00012650382814394234,0.11744710606601567
30,is_weekend,207228,0.0,2,0.9431109695600981,0.0010384793454287827,0.6364008385685036,0.0010384793454290917,0.5009712591154034,0.5009038107372112,0.500353555512674,0.5228052359657254,0.0013839384541025623,0.6364008385685036
30,sessions_per_charger,10782,0.947970351496902,184,0.8348172880727138,-0.11584543299905936,1.55444416178915e-33,-0.14826306124983837,0.6151870891380776,0.6153170838823013,0.5955545211467949,0.6359798238896119,0.09990905937641248,1.8875393393153963e-33
30,usage_daytype_avg,10782,0.947970351496902,333,0.8348172880727138,-0.032192205860986346,0.0008281760116142869,-0.06983513880210615,0.5542741492133165,0.5552215634606938,0.5383372884648503,0.5714696643805831,0.10464695757587927,0.0009385994798295252
30,history_observed,207228,0.0,2,0.9431109695600981,-0.10953061404955663,0.0,-0.10953061404955547,0.5525088716376126,0.5480137403333676,0.5288221978637251,0.5663165868055707,0.003720322492195116,0.0
30,unobserved_rate,207228,0.0,128,0.9431109695600981,0.09946827866598834,0.0,0.10053280599908514,0.589796103212912,0.5840126726316167,0.5722303352474488,0.5994918199762025,0.007115828318963624,0.0
