statId,dow,hour,session_count,total_kwh,avg_kwh,total_duration_min,avg_duration_min,demand_score
ME178137,3,16,35,542.27,15.493428571428572,1130.15,32.29,26.37
ME178137,3,17,21,335.97,15.998571428571429,612.9166666666666,29.186507936507933,14.3
ME178137,3,18,17,292.38,17.198823529411765,577.3333333333334,33.96078431372549,13.47
ME178137,3,19,12,201.3,16.775000000000002,430.03333333333336,35.836111111111116,10.03
ME178137,3,20,15,199.32999999999998,13.288666666666666,437.68333333333334,29.17888888888889,10.21
ME178137,3,21,25,495.83,19.833199999999998,840.7166666666667,33.62866666666667,19.62
ME178137,3,22,22,330.99,15.045,1175.7166666666667,53.44166666666667,27.43
ME178137,3,23,10,156.14,15.613999999999999,318.6,31.860000000000003,7.43
ME178137,4,0,11,201.69,18.335454545454546,378.98333333333335,34.4530303030303,8.84
ME178137,4,1,7,159.25,22.75,295.3,42.18571428571429,6.89
ME178137,4,2,9,158.19,17.576666666666668,280.1333333333333,31.125925925925927,6.54
ME178137,4,3,6,121.3,20.216666666666665,187.4,31.233333333333334,4.37
ME178137,4,4,6,82.66,13.776666666666666,163.1,27.183333333333334,3.81
ME178137,4,5,8,145.8,18.225,237.83333333333331,29.729166666666664,5.55
ME178137,4,6,12,210.56,17.546666666666667,781.7833333333333,65.14861111111111,18.24
ME178137,4,7,13,231.54,17.810769230769232,431.26666666666665,33.174358974358974,10.06
ME178137,4,8,19,280.8,14.778947368421052,657.6,34.61052631578948,15.34
ME178137,4,9,23,405.09000000000003,17.612608695652174,745.7166666666667,32.422463768115946,17.4
ME178137,4,10,22,377.97,17.18045454545455,628.1166666666667,28.550757575757576,14.66
ME178137,4,11,30,478.05,15.935,1204.45,40.14833333333333,28.1
ME178137,4,12,38,735.28,19.349473684210526,1228.8833333333334,32.3390350877193,28.67
ME178137,4,13,29,570.38,19.668275862068967,888.35,30.632758620689657,20.73
ME178137,4,14,36,586.48,16.29111111111111,1001.8166666666666,27.82824074074074,23.38
ME178137,4,15,46,659.89,14.345434782608695,1065.9166666666667,23.172101449275363,24.87
ME178137,4,16,46,560.7,12.18913043478261,919.4333333333334,19.98768115942029,21.45
ME178137,4,17,38,554.96,14.604210526315791,1024.6166666666666,26.963596491228067,23.91
ME178137,4,18,37,603.09,16.29972972972973,1008.1833333333334,27.2481981981982,23.52
ME178137,4,19,43,672.66,15.643255813953488,1493.45,34.73139534883721,34.85
ME178137,4,20,28,401.34000000000003,14.33357142857143,989.9833333333333,35.35654761904762,23.1
ME178137,4,21,27,422.4,15.644444444444444,788.3333333333334,29.19753086419753,18.39
ME178137,4,22,20,303.55,15.1775,525.5666666666667,26.278333333333336,12.26
ME178137,4,23,23,353.68,15.377391304347826,711.6833333333333,30.942753623188402,16.61
ME178137,5,0,14,247.96,17.711428571428574,686.2333333333333,49.016666666666666,16.01
ME178137,5,1,19,295.91,15.57421052631579,481.51666666666665,25.34298245614035,11.24
ME178137,5,2,14,271.26,19.375714285714285,773.15,55.225,18.04
ME178137,5,3,17,321.17,18.892352941176473,640.3833333333333,37.66960784313726,14.94
ME178137,5,4,10,185.85,18.585,339.6,33.96,7.92
ME178137,5,5,7,113.32,16.18857142857143,222.93333333333334,31.847619047619048,5.2
ME178137,5,6,9,144.86,16.095555555555556,249.71666666666667,27.746296296296297,5.83
ME178137,5,7,21,414.6,19.742857142857144,702.2666666666667,33.44126984126984,16.39
ME178137,5,8,30,565.65,18.855,861.95,28.73166666666667,20.11
ME178137,5,9,56,900.26,16.076071428571428,1469.55,26.241964285714285,34.29
ME178137,5,10,58,922.16,15.899310344827585,1486.75,25.63362068965517,34.69
ME178137,5,11,59,958.97,16.253728813559324,1527.0833333333333,25.88276836158192,35.63
ME178137,5,12,45,765.83,17.018444444444444,1244.55,27.656666666666666,29.04
ME178137,5,13,49,765.9,15.630612244897959,1352.2,27.59591836734694,31.55
ME178137,5,14,55,959.34,17.442545454545456,1553.6166666666668,28.24757575757576,36.25
ME178137,5,15,51,733.29,14.378235294117646,1288.6833333333334,25.26830065359477,30.07
ME178137,5,16,34,556.64,16.371764705882352,973.3833333333333,28.62892156862745,22.71
ME178137,5,17,31,492.31,15.880967741935484,895.2666666666667,28.879569892473118,20.89
ME178137,5,18,24,355.46,14.810833333333333,1212.2833333333333,50.511805555555554,28.29
ME178137,5,19,19,375.26,19.75052631578947,1307.5166666666667,68.81666666666666,30.51
ME178137,5,20,18,237.53,13.196111111111112,412.9666666666667,22.942592592592593,9.64
ME178137,5,21,9,146.3,16.255555555555556,913.55,101.50555555555555,21.32
ME178137,5,22,12,221.99,18.499166666666667,380.26666666666665,31.688888888888886,8.87
ME178137,5,23,15,200.87,13.391333333333334,635.05,42.336666666666666,14.82
ME178137,6,0,6,101.84,16.973333333333333,169.93333333333334,28.322222222222223,3.97
ME178137,6,1,7,105.75,15.107142857142858,185.33333333333334,26.476190476190478,4.32
ME178137,6,2,4,95.22,23.805,139.33333333333334,34.833333333333336,3.25
ME178137,6,3,3,29.880000000000003,9.96,56.28333333333333,18.76111111111111,1.31
ME178137,6,4,7,184.57999999999998,26.368571428571425,279.9166666666667,39.98809523809524,6.53
ME178137,6,5,5,60.43,12.086,115.3,23.06,2.69
ME178137,6,6,9,169.94,18.88222222222222,278.4666666666667,30.940740740740743,6.5
ME178137,6,7,10,183.79,18.378999999999998,365.46666666666664,36.54666666666667,8.53
ME178137,6,8,10,157.43,15.743,250.88333333333333,25.08833333333333,5.85
ME178137,6,9,18,288.98,16.054444444444446,502.8,27.933333333333334,11.73
ME178137,6,10,30,462.55,15.418333333333333,799.9,26.663333333333334,18.66
ME178137,6,11,32,571.76,17.8675,977.7333333333333,30.554166666666667,22.81
ME178137,6,12,34,615.13,18.092058823529413,993.4166666666666,29.21813725490196,23.18
ME178137,6,13,37,563.07,15.21810810810811,1048.3666666666668,28.334234234234238,24.46
ME178137,6,14,38,570.49,15.012894736842105,1026.5666666666666,27.014912280701754,23.95
ME178137,6,15,49,784.24,16.004897959183673,1331.0,27.163265306122447,31.06
ME178137,6,16,53,925.23,17.457169811320757,1567.3833333333334,29.573270440251573,36.57
ME178137,6,17,41,624.48,15.231219512195123,1102.5,26.890243902439025,25.73
ME178137,6,18,50,787.01,15.7402,1323.6,26.471999999999998,30.88
ME178137,6,19,38,615.11,16.187105263157896,1175.9166666666667,30.945175438596493,27.44
ME178137,6,20,24,328.48,13.686666666666667,1014.0,42.25,23.66
ME178137,6,21,17,179.66,10.568235294117647,966.65,56.86176470588235,22.56
ME178137,6,22,14,216.0,15.428571428571429,887.4666666666667,63.39047619047619,20.71
ME178137,6,23,10,187.62,18.762,293.59999999999997,29.359999999999996,6.85
ME181302,0,9,3,28.63,9.543333333333333,75.35,25.116666666666664,1.76
ME181302,0,10,1,6.18,6.18,10.666666666666666,10.666666666666666,0.25
ME181302,0,11,2,7.6,3.8,21.866666666666667,10.933333333333334,0.51
ME181302,0,12,1,29.61,29.61,40.68333333333333,40.68333333333333,0.95
ME181302,0,13,1,15.06,15.06,31.083333333333332,31.083333333333332,0.73
ME181302,0,15,1,17.89,17.89,43.35,43.35,1.01
ME181302,0,16,2,35.45,17.725,77.4,38.7,1.81
ME181302,0,17,1,19.58,19.58,43.35,43.35,1.01
ME181302,1,9,1,8.25,8.25,22.816666666666666,22.816666666666666,0.53
ME181302,1,10,2,14.540000000000001,7.2700000000000005,724.6833333333333,362.34166666666664,16.91
ME181302,1,12,2,28.93,14.465,64.61666666666667,32.30833333333334,1.51
ME181302,1,14,2,37.52,18.76,83.98333333333333,41.99166666666667,1.96
ME181302,1,15,4,64.1,16.025,269.85,67.4625,6.3
ME181302,1,16,2,28.78,14.39,105.0,52.5,2.45
ME181302,1,17,2,19.84,9.92,44.35,22.175,1.03
ME181302,1,18,1,8.63,8.63,20.5,20.5,0.48
ME181302,2,8,1,19.63,19.63,46.833333333333336,46.833333333333336,1.09
ME181302,2,9,2,7.4,3.7,42.75,21.375,1.0
ME181302,2,10,1,6.75,6.75,9.733333333333333,9.733333333333333,0.23
ME181302,2,11,2,28.7,14.35,62.016666666666666,31.008333333333333,1.45
ME181302,2,12,3,36.59,12.196666666666667,70.2,23.400000000000002,1.64
ME181302,2,13,3,23.77,7.923333333333333,93.18333333333334,31.061111111111114,2.17
ME181302,2,15,1,16.74,16.74,68.08333333333333,68.08333333333333,1.59
ME181302,2,16,3,29.93,9.976666666666667,71.8,23.933333333333334,1.68
ME181302,2,17,1,7.0,7.0,10.516666666666667,10.516666666666667,0.25
ME181302,2,18,1,6.48,6.48,20.433333333333334,20.433333333333334,0.48
ME181302,3,5,1,8.54,8.54,27.0,27.0,0.63
ME181302,3,8,3,37.67,12.556666666666667,96.75,32.25,2.26
ME181302,3,9,3,9.06,3.02,750.1,250.03333333333333,17.5
ME181302,3,10,3,12.43,4.1433333333333335,24.266666666666666,8.088888888888889,0.57
ME181302,3,11,1,2.4,2.4,8.333333333333334,8.333333333333334,0.19
ME181302,3,12,1,19.69,19.69,43.35,43.35,1.01
ME181302,3,13,1,23.65,23.65,43.333333333333336,43.333333333333336,1.01
ME181302,3,15,3,32.64,10.88,147.08333333333331,49.02777777777777,3.43
ME181302,3,17,3,38.68,12.893333333333333,71.03333333333333,23.677777777777777,1.66
ME181302,4,9,2,32.64,16.32,108.61666666666666,54.30833333333333,2.53
ME181302,4,10,3,3.0300000000000002,1.01,38.38333333333333,12.794444444444444,0.9
ME181302,4,11,2,15.809999999999999,7.904999999999999,26.516666666666666,13.258333333333333,0.62
ME181302,4,12,3,2.45,0.8166666666666668,53.65,17.883333333333333,1.25
ME181302,4,13,4,1.87,0.4675,23.03333333333333,5.758333333333333,0.54
ME181302,4,14,4,51.2,12.8,116.3,29.075,2.71
ME181302,4,15,2,35.35,17.675,59.71666666666667,29.858333333333334,1.39
ME181302,4,16,2,15.069999999999999,7.534999999999999,106.08333333333334,53.04166666666667,2.48
ME181302,4,17,3,46.33,15.443333333333333,66.61666666666666,22.205555555555552,1.55
ME181302,5,12,1,6.84,6.84,46.083333333333336,46.083333333333336,1.08
ME181302,5,13,1,14.74,14.74,36.35,36.35,0.85
ME181302,6,8,1,2.28,2.28,62.0,62.0,1.45
ME181302,6,9,1,3.13,3.13,11.6,11.6,0.27
ME181302,6,12,2,32.56,16.28,64.23333333333333,32.11666666666667,1.5
ME181302,6,16,1,17.04,17.04,40.4,40.4,0.94
ME181303,0,7,1,3.18,3.18,10.283333333333333,10.283333333333333,0.24
ME181303,0,13,1,0.84,0.84,2.0,2.0,0.05
ME181303,0,14,2,7.489999999999999,3.7449999999999997,15.899999999999999,7.949999999999999,0.37
ME181303,0,15,1,2.06,2.06,4.833333333333333,4.833333333333333,0.11
ME181303,0,16,1,1.4,1.4,3.5833333333333335,3.5833333333333335,0.08
ME181303,0,17,2,1.95,0.975,10.466666666666667,5.233333333333333,0.24
ME181303,1,10,1,7.49,7.49,18.5,18.5,0.43
ME181303,1,11,1,15.21,15.21,24.9,24.9,0.58
ME181303,1,12,2,18.02,9.01,62.41666666666667,31.208333333333336,1.46
ME181303,1,13,3,22.11,7.37,89.31666666666666,29.772222222222222,2.08
ME181303,1,14,4,59.14,14.785,147.63333333333333,36.90833333333333,3.44
ME181303,1,15,1,10.78,10.78,25.683333333333334,25.683333333333334,0.6
ME181303,1,16,1,2.83,2.83,5.583333333333333,5.583333333333333,0.13
ME181303,1,22,1,17.74,17.74,31.5,31.5,0.74
ME181303,1,23,1,23.32,23.32,40.016666666666666,40.016666666666666,0.93
ME181303,2,7,1,14.79,14.79,40.75,40.75,0.95
ME181303,2,10,1,6.36,6.36,11.116666666666667,11.116666666666667,0.26
ME181303,2,12,1,21.93,21.93,43.31666666666667,43.31666666666667,1.01
ME181303,2,13,2,22.78,11.39,42.45,21.225,0.99
ME181303,3,7,1,16.9,16.9,34.1,34.1,0.8
ME181303,3,10,1,12.38,12.38,24.5,24.5,0.57
ME181303,3,11,1,0.91,0.91,2.0833333333333335,2.0833333333333335,0.05
ME181303,3,13,1,16.51,16.51,46.36666666666667,46.36666666666667,1.08
ME181303,3,14,1,4.86,4.86,11.316666666666666,11.316666666666666,0.26
ME181303,3,15,2,34.93,17.465,70.96666666666667,35.483333333333334,1.66
ME181303,3,16,1,11.1,11.1,30.1,30.1,0.7
ME181303,3,17,1,18.52,18.52,37.25,37.25,0.87
ME181303,4,6,1,13.38,13.38,43.35,43.35,1.01
ME181303,4,12,2,22.66,11.33,46.416666666666664,23.208333333333332,1.08
ME181303,4,13,3,56.53,18.843333333333334,99.26666666666668,33.088888888888896,2.32
ME181303,4,14,1,20.7,20.7,46.36666666666667,46.36666666666667,1.08
ME181303,4,15,1,2.24,2.24,38.81666666666667,38.81666666666667,0.91
ME181303,4,16,1,23.6,23.6,46.38333333333333,46.38333333333333,1.08
ME181303,4,17,1,10.83,10.83,29.85,29.85,0.7
ME181303,4,22,1,12.41,12.41,21.683333333333334,21.683333333333334,0.51
ME181303,5,9,2,4.92,2.46,9.45,4.725,0.22
ME181303,5,10,1,17.05,17.05,30.916666666666668,30.916666666666668,0.72
ME181303,5,15,3,34.14,11.38,87.66666666666666,29.222222222222218,2.05
ME181303,6,10,1,23.81,23.81,46.38333333333333,46.38333333333333,1.08
ME181303,6,11,1,18.34,18.34,43.28333333333333,43.28333333333333,1.01
ME181303,6,16,1,4.42,4.42,7.45,7.45,0.17
ME181303,6,17,1,22.92,22.92,40.0,40.0,0.93
ME181303,6,19,1,6.58,6.58,12.083333333333334,12.083333333333334,0.28
ME183050,0,0,1,25.14,25.14,43.083333333333336,43.083333333333336,1.01
ME183050,0,1,1,13.71,13.71,19.183333333333334,19.183333333333334,0.45
ME183050,0,5,1,23.67,23.67,46.083333333333336,46.083333333333336,1.08
ME183050,0,6,3,67.06,22.353333333333335,126.66666666666667,42.22222222222222,2.96
ME183050,0,7,9,161.67,17.96333333333333,350.9166666666667,38.99074074074074,8.19
ME183050,0,8,9,117.13000000000001,13.014444444444445,370.6666666666667,41.18518518518519,8.65
ME183050,0,9,10,198.91,19.891,371.4666666666667,37.14666666666667,8.67
ME183050,0,10,4,91.13,22.7825,178.43333333333334,44.608333333333334,4.16
ME183050,0,11,6,83.4,13.9,171.13333333333333,28.522222222222222,3.99
ME183050,0,12,14,192.33,13.737857142857143,540.4166666666666,38.601190476190474,12.61
ME183050,0,13,3,50.5,16.833333333333332,203.60000000000002,67.86666666666667,4.75
ME183050,0,14,7,119.14,17.02,556.2333333333333,79.46190476190476,12.98
ME183050,0,15,8,142.38,17.7975,230.96666666666667,28.870833333333334,5.39
ME183050,0,16,7,118.17,16.88142857142857,209.46666666666667,29.923809523809524,4.89
ME183050,0,17,5,88.34,17.668,207.8,41.56,4.85
ME183050,0,18,11,161.54,14.685454545454546,344.2166666666667,31.292424242424246,8.03
ME183050,0,19,10,210.52,21.052,362.5833333333333,36.25833333333333,8.46
ME183050,0,20,7,157.19,22.455714285714286,256.1333333333333,36.59047619047619,5.98
ME183050,0,21,4,59.09,14.7725,129.3,32.325,3.02
ME183050,0,22,1,5.06,5.06,7.583333333333333,7.583333333333333,0.18
ME183050,0,23,1,5.58,5.58,11.0,11.0,0.26
ME183050,1,3,2,25.14,12.57,37.36666666666666,18.68333333333333,0.87
ME183050,1,4,2,40.4,20.2,89.15,44.575,2.08
ME183050,1,5,1,3.12,3.12,8.916666666666666,8.916666666666666,0.21
ME183050,1,6,2,40.9,20.45,89.18333333333334,44.59166666666667,2.08
ME183050,1,7,3,50.4,16.8,129.28333333333333,43.09444444444444,3.02
ME183050,1,8,10,148.71,14.871,383.81666666666666,38.38166666666667,8.96
ME183050,1,9,11,251.33,22.848181818181818,421.51666666666665,38.31969696969697,9.84
ME183050,1,10,4,56.15,14.0375,105.75,26.4375,2.47
ME183050,1,11,5,62.07,12.414,141.1,28.22,3.29
ME183050,1,12,18,292.83,16.26833333333333,981.4,54.52222222222222,22.9
ME183050,1,13,8,117.38,14.6725,262.25,32.78125,6.12
ME183050,1,14,9,139.09,15.454444444444444,315.03333333333336,35.00370370370371,7.35
ME183050,1,15,10,143.98,14.398,257.6166666666667,25.761666666666667,6.01
ME183050,1,16,11,160.24,14.567272727272728,310.8333333333333,28.257575757575754,7.25
ME183050,1,17,7,87.15,12.450000000000001,176.78333333333333,25.254761904761903,4.13
ME183050,1,18,6,83.36,13.893333333333333,147.41666666666669,24.569444444444446,3.44
ME183050,1,19,2,48.69,24.345,82.41666666666667,41.208333333333336,1.92
ME183050,1,20,7,124.66,17.80857142857143,232.0,33.142857142857146,5.41
ME183050,1,21,2,39.79,19.895,61.28333333333333,30.641666666666666,1.43
ME183050,1,22,2,16.51,8.255,39.016666666666666,19.508333333333333,0.91
ME183050,1,23,1,18.24,18.24,31.433333333333334,31.433333333333334,0.73
ME183050,2,1,1,8.07,8.07,12.266666666666667,12.266666666666667,0.29
ME183050,2,5,1,14.1,14.1,43.1,43.1,1.01
ME183050,2,6,3,55.379999999999995,18.459999999999997,106.36666666666667,35.455555555555556,2.48
ME183050,2,7,1,18.36,18.36,42.583333333333336,42.583333333333336,0.99
ME183050,2,8,17,225.89,13.287647058823529,622.6166666666667,36.62450980392157,14.53
ME183050,2,9,6,99.33,16.555,183.65,30.608333333333334,4.29
ME183050,2,10,5,82.95,16.59,183.16666666666666,36.63333333333333,4.27
ME183050,2,11,8,117.44,14.68,232.7,29.0875,5.43
ME183050,2,12,8,122.02,15.2525,289.8,36.225,6.76
ME183050,2,13,7,115.21,16.458571428571428,240.8,34.4,5.62
ME183050,2,14,13,136.9,10.53076923076923,272.35,20.950000000000003,6.35
ME183050,2,15,7,122.52,17.502857142857142,244.0,34.857142857142854,5.69
ME183050,2,16,7,93.17999999999999,13.31142857142857,191.13333333333333,27.304761904761904,4.46
ME183050,2,17,4,61.31,15.3275,824.9833333333333,206.24583333333334,19.25
ME183050,2,18,11,156.39,14.217272727272727,339.4166666666667,30.85606060606061,7.92
ME183050,2,19,10,196.03,19.603,1735.45,173.54500000000002,40.49
ME183050,2,20,5,115.95,23.19,192.61666666666667,38.52333333333333,4.49
ME183050,2,21,9,110.59,12.287777777777778,211.58333333333334,23.50925925925926,4.94
ME183050,2,22,4,48.93,12.2325,88.83333333333334,22.208333333333336,2.07
ME183050,3,0,1,20.72,20.72,43.4,43.4,1.01
ME183050,3,1,2,41.62,20.81,88.51666666666667,44.25833333333333,2.07
ME183050,3,2,1,30.77,30.77,40.583333333333336,40.583333333333336,0.95
ME183050,3,3,1,18.29,18.29,26.166666666666668,26.166666666666668,0.61
ME183050,3,5,2,47.8,23.9,83.78333333333333,41.891666666666666,1.95
ME183050,3,6,2,38.07,19.035,83.25,41.625,1.94
ME183050,3,7,6,69.67,11.611666666666666,162.81666666666666,27.13611111111111,3.8
ME183050,3,8,12,157.89000000000001,13.1575,488.78333333333336,40.731944444444444,11.41
ME183050,3,9,7,114.24000000000001,16.32,234.70000000000002,33.52857142857143,5.48
ME183050,3,10,8,152.16,19.02,280.75,35.09375,6.55
ME183050,3,11,5,94.03,18.806,170.76666666666665,34.15333333333333,3.98
ME183050,3,12,12,188.42,15.701666666666666,362.68333333333334,30.22361111111111,8.46
ME183050,3,13,12,166.5,13.875,475.8833333333333,39.65694444444444,11.1
ME183050,3,14,6,74.39,12.398333333333333,204.56666666666666,34.09444444444444,4.77
ME183050,3,15,7,116.06,16.580000000000002,219.8,31.400000000000002,5.13
ME183050,3,16,6,72.08,12.013333333333334,141.91666666666669,23.652777777777782,3.31
ME183050,3,17,4,62.480000000000004,15.620000000000001,109.25,27.3125,2.55
ME183050,3,18,7,98.2,14.028571428571428,175.38333333333333,25.054761904761904,4.09
ME183050,3,19,9,162.95,18.105555555555554,400.7,44.52222222222222,9.35
ME183050,3,20,9,209.68,23.297777777777778,343.85,38.205555555555556,8.02
ME183050,3,21,5,70.75,14.15,118.48333333333333,23.696666666666665,2.76
ME183050,3,22,2,42.16,21.08,83.85,41.925,1.96
ME183050,4,1,2,59.2,29.6,86.6,43.3,2.02
ME183050,4,5,1,4.65,4.65,11.933333333333334,11.933333333333334,0.28
ME183050,4,6,2,21.79,10.895,69.51666666666667,34.75833333333333,1.62
ME183050,4,7,6,127.2,21.2,246.15,41.025,5.74
ME183050,4,8,10,124.12,12.412,369.93333333333334,36.99333333333333,8.63
ME183050,4,9,7,132.65,18.95,226.28333333333333,32.326190476190476,5.28
ME183050,4,10,7,119.42,17.06,270.8666666666667,38.695238095238096,6.32
