statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,04,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,05,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,06,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,07,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,08,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,01,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,03,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,09,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
IN053035,경남센트로팰리스,대구광역시 중구 태평로 47,35.8778,128.5837,02,02,7,24시간 이용가능,신세계아이앤씨,N,N,2026-07-25T20:38:50+09:00,35.8778,128.5837,147.84648415766966
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,23,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,22,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,21,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,20,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,19,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,18,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,17,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,16,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,15,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,14,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,13,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,12,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,11,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,10,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,09,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,08,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,07,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,06,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,05,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,04,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,03,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,02,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,01,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,24,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,31,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,30,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,29,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,28,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,27,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,26,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272303,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,25,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878831,128.585665,169.28272183486231
TS272304,대구역오페라W오피스텔,대구광역시 북구 칠성남로 50,35.878866,128.585665,01,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878866,128.585665,173.07731655177486
TS272304,대구역오페라W오피스텔,대구광역시 북구 칠성남로 50,35.878866,128.585665,04,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878866,128.585665,173.07731655177486
TS272304,대구역오페라W오피스텔,대구광역시 북구 칠성남로 50,35.878866,128.585665,03,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878866,128.585665,173.07731655177486
TS272304,대구역오페라W오피스텔,대구광역시 북구 칠성남로 50,35.878866,128.585665,02,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878866,128.585665,173.07731655177486
TS272304,대구역오페라W오피스텔,대구광역시 북구 칠성남로 50,35.878866,128.585665,05,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.878866,128.585665,173.07731655177486
KP004863,중구보건소,대구광역시 중구 태평로 45,35.877879698,128.58331865,01,04,100,09:00~18:00,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.877879698,128.58331865,183.20111739179936
PC001286,대구역센트럴자이,대구광역시 중구 서성로 99,35.875656009,128.58627088,18,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.875656009,128.58627088,209.64943920931472
PC001286,대구역센트럴자이,대구광역시 중구 서성로 99,35.875656009,128.58627088,19,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.875656009,128.58627088,209.64943920931472
PC001286,대구역센트럴자이,대구광역시 중구 서성로 99,35.875656009,128.58627088,24,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.875656009,128.58627088,209.64943920931472
PC001286,대구역센트럴자이,대구광역시 중구 서성로 99,35.875656009,128.58627088,25,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.875656009,128.58627088,209.64943920931472
