statId,as_of_ts,statNm,addr,lat,lng,coord_ok,total_chargers,available_count,observed_count,unobserved_count,availability_ratio_observed,unobserved_rate,has_confirmed_available,status_age_minutes,reliability_grade,observation_age_minutes,observation_grade,reliability_grade_effective,observation_state,is_operating_now,limitYn,access_restricted,name_suggests_residential,recommend_public_default,usage_level,sessions_per_charger,usage_weekday_avg,usage_weekend_avg,usage_charger_type,history_observed,eta_minutes,poi_count_1km,nearest_parking_m,parking_remaining_spaces,parking_total_spaces,parking_occupancy_rate,parking_congestion_status,parking_matched_id,parking_has_realtime,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h,parking_is_mock,parking_source,nearest_incident_m,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm,traffic_is_mock,traffic_source,source_status,schema_version
PIH00945,2026-07-31T08:12:11+09:00,대구역센트럴자이아파트,대구광역시 중구 서성로 99,35.875443162,128.5875323,True,3,2,2,1,1.0,0.3333333333333333,True,924.65,CHECK_REQUIRED,915.3833333333332,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,2,186.3,,,,,150-1-000132,False,,,,False,team5_pis,703.1,1500023302.0,55.1,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW010042,2026-07-31T08:12:11+09:00,(급속)대구역센트럴자이,대구광역시 중구 서성로 99,35.87543911229,128.5874092084,True,1,0,0,1,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,Y,True,False,False,,,,,,False,,2,196.5,,,,,150-1-000132,False,,,,False,team5_pis,711.5,1500023302.0,64.4,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW015099,2026-07-31T08:12:11+09:00,대구역센트럴자이(SP),대구광역시 중구 서성로 99,35.8754432,128.5875323,True,2,0,0,2,,1.0,False,,CHECK_REQUIRED,,CHECK_REQUIRED,CHECK_REQUIRED,UNOBSERVED,Y,Y,True,False,False,,,,,,False,,2,186.3,,,,,150-1-000132,False,,,,False,team5_pis,703.1,1500023302.0,55.1,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW801539,2026-07-31T08:12:11+09:00,대구역센트럴자이 입주자대표회의(SPB),대구광역시 중구 서성로 99,35.875443162,128.5875323,True,3,0,1,2,0.0,0.6666666666666666,False,542.4833333333333,CHECK_REQUIRED,534.0166666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,2,186.3,,,,,150-1-000132,False,,,,False,team5_pis,703.1,1500023302.0,55.1,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
SF002932,2026-07-31T08:12:11+09:00,대구역센트럴자이 (완속충전기),대구광역시 중구 서성로 99,35.875443162,128.5875323,True,4,3,4,0,0.75,0.0,True,687.7166666666667,CHECK_REQUIRED,684.3666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,2,186.3,,,,,150-1-000132,False,,,,False,team5_pis,703.1,1500023302.0,55.1,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
ST271101,2026-07-31T08:12:11+09:00,허니문모텔,대구광역시 중구 달성로21길 21,35.874925,128.58139,True,1,0,1,0,0.0,0.0,False,3464.6666666666665,CHECK_REQUIRED,3458.516666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,2,218.1,,,,,150-1-000143,False,,,,False,team5_pis,,1500030700.0,118.9,19.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
TS272303,2026-07-31T08:12:11+09:00,대구역오페라W아파트,대구광역시 북구 칠성남로 50,35.878831,128.585665,True,31,28,31,0,0.9032258064516128,0.0,True,71.4,CHECK_REQUIRED,70.4,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,True,False,,,,,,False,,2,228.1,24.0,31.0,22.58,여유(점유 50%미만),154-1-000104,True,0.0,0.0,7.0,False,team5_pis,,1500024102.0,205.4,55.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
TS272304,2026-07-31T08:12:11+09:00,대구역오페라W오피스텔,대구광역시 북구 칠성남로 50,35.878866,128.585665,True,5,4,5,0,0.8,0.0,True,1406.4666666666667,CHECK_REQUIRED,1397.7666666666669,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,2,225.9,24.0,31.0,22.58,여유(점유 50%미만),154-1-000104,True,0.0,0.0,7.0,False,team5_pis,,1500024102.0,209.3,55.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
UN000145,2026-07-31T08:12:11+09:00,대구역제일풍경채위너스카이 아파트,대구광역시 중구 달성로26길 70,35.8750648,128.5861724,True,31,30,30,1,1.0,0.032258064516129,True,29.166666666666668,CHECK_REQUIRED,20.05,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,Y,True,True,False,,,,,,False,,2,226.3,,,,,150-1-000138,False,,,,False,team5_pis,780.4,1500023301.0,173.2,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
UN000154,2026-07-31T08:12:11+09:00,대구역제일풍경채위너스카이 오피스텔,대구광역시 중구 달성로26길 70,35.8750648,128.5861724,True,5,3,3,2,1.0,0.4,True,4143.7,CHECK_REQUIRED,4142.216666666666,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,Y,True,False,False,,,,,,False,,2,226.3,,,,,150-1-000138,False,,,,False,team5_pis,780.4,1500023301.0,173.2,40.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
