statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m
PL032109,대구 달서구 죽전그린빌,대구 달서구 와룡로53길 40,35.8569721,128.5342158,00,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8569721,128.5342158,270.64866614521816
PL032109,대구 달서구 죽전그린빌,대구 달서구 와룡로53길 40,35.8569721,128.5342158,06,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8569721,128.5342158,270.64866614521816
PL032109,대구 달서구 죽전그린빌,대구 달서구 와룡로53길 40,35.8569721,128.5342158,05,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8569721,128.5342158,270.64866614521816
PL032109,대구 달서구 죽전그린빌,대구 달서구 와룡로53길 40,35.8569721,128.5342158,04,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8569721,128.5342158,270.64866614521816
PL032109,대구 달서구 죽전그린빌,대구 달서구 와룡로53길 40,35.8569721,128.5342158,08,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8569721,128.5342158,270.64866614521816
PL032109,대구 달서구 죽전그린빌,대구 달서구 와룡로53길 40,35.8569721,128.5342158,01,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8569721,128.5342158,270.64866614521816
PL032109,대구 달서구 죽전그린빌,대구 달서구 와룡로53길 40,35.8569721,128.5342158,02,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8569721,128.5342158,270.64866614521816
PL032109,대구 달서구 죽전그린빌,대구 달서구 와룡로53길 40,35.8569721,128.5342158,09,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8569721,128.5342158,270.64866614521816
PI780009,죽전그린빌,대구광역시 달서구 와룡로53길 40,35.8575814,128.5347641,03,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8575814,128.5347641,287.7231569727095
PI780009,죽전그린빌,대구광역시 달서구 와룡로53길 40,35.8575814,128.5347641,02,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8575814,128.5347641,287.7231569727095
PI780009,죽전그린빌,대구광역시 달서구 와룡로53길 40,35.8575814,128.5347641,04,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8575814,128.5347641,287.7231569727095
PI780009,죽전그린빌,대구광역시 달서구 와룡로53길 40,35.8575814,128.5347641,01,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8575814,128.5347641,287.7231569727095
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,07,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,08,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,11,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,05,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,06,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,02,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,03,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,04,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,12,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,09,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,15,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,10,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,14,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,13,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
DC530006,죽전역에일린의뜰 야외주차장,대구광역시 달서구 와룡로 254,35.853804283,128.53908445,01,02,7,24시간 이용가능,대성물류건설(주),Y,N,2026-07-25T20:38:50+09:00,35.853804283,128.53908445,292.047054493507
KP001614,동화로즈빌,대구광역시 달서구 죽전동 죽전1길 81,35.8531437132,128.5381717655,02,02,7,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8531437132,128.5381717655,293.80857138360864
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,01,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,03,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,04,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,05,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,08,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,09,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,07,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,06,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
SF000247,동화로즈빌,대구광역시 달서구 죽전1길 82,35.853181343,128.53913802,02,02,3,09:00~18:00,스타코프,N,N,2026-07-25T20:38:50+09:00,35.853181343,128.53913802,342.62901080613256
CV002620,티스테이션 달서점,대구광역시 달서구 와룡로 287,35.858501,128.537055,01,04,100,09:00~19:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.858501,128.537055,344.43208137509833
SF002605,동화로즈빌 (완속충전기),대구광역시 달서구 죽전1길 82,35.8526235,128.5392563,00,02,11,09:00~18:00,스타코프(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.8526235,128.5392563,396.7217390045557
SF002605,동화로즈빌 (완속충전기),대구광역시 달서구 죽전1길 82,35.8526235,128.5392563,01,02,11,09:00~18:00,스타코프(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.8526235,128.5392563,396.7217390045557
SF002605,동화로즈빌 (완속충전기),대구광역시 달서구 죽전1길 82,35.8526235,128.5392563,03,02,11,09:00~18:00,스타코프(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.8526235,128.5392563,396.7217390045557
SF002605,동화로즈빌 (완속충전기),대구광역시 달서구 죽전1길 82,35.8526235,128.5392563,02,02,11,09:00~18:00,스타코프(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.8526235,128.5392563,396.7217390045557
CV003283,대구의료원라파엘관,대구광역시 서구 평리로 157,35.859030275,128.53919495,03,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.859030275,128.53919495,466.19044099018527
CV003283,대구의료원라파엘관,대구광역시 서구 평리로 157,35.859030275,128.53919495,01,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.859030275,128.53919495,466.19044099018527
CV003283,대구의료원라파엘관,대구광역시 서구 평리로 157,35.859030275,128.53919495,02,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.859030275,128.53919495,466.19044099018527
PI712445,용산우방타운,대구광역시 달서구 용산로 174,35.853720309,128.53155296,03,02,7,08:00~22:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.853720309,128.53155296,488.14949967179143
PI712445,용산우방타운,대구광역시 달서구 용산로 174,35.853720309,128.53155296,07,02,7,08:00~22:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.853720309,128.53155296,488.14949967179143
PI712445,용산우방타운,대구광역시 달서구 용산로 174,35.853720309,128.53155296,06,02,7,08:00~22:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.853720309,128.53155296,488.14949967179143
PI712445,용산우방타운,대구광역시 달서구 용산로 174,35.853720309,128.53155296,02,02,7,08:00~22:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.853720309,128.53155296,488.14949967179143
PI712445,용산우방타운,대구광역시 달서구 용산로 174,35.853720309,128.53155296,01,02,7,08:00~22:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.853720309,128.53155296,488.14949967179143
PI712445,용산우방타운,대구광역시 달서구 용산로 174,35.853720309,128.53155296,05,02,7,08:00~22:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.853720309,128.53155296,488.14949967179143
PI712445,용산우방타운,대구광역시 달서구 용산로 174,35.853720309,128.53155296,04,02,7,08:00~22:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.853720309,128.53155296,488.14949967179143
CV001710,용산1공영주차장,대구광역시 달서구 용산로 212-7,35.8569574,128.5313916,01,04,100,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.8569574,128.5313916,494.1083873426985
CV003093,대구시_용산1동행정복지센터,대구광역시 달서구 용산로 212-7,35.856667,128.531222,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.856667,128.531222,498.6476763326152
