statId,as_of_ts,statNm,addr,lat,lng,coord_ok,total_chargers,available_count,observed_count,unobserved_count,availability_ratio_observed,unobserved_rate,has_confirmed_available,status_age_minutes,reliability_grade,observation_age_minutes,observation_grade,reliability_grade_effective,observation_state,is_operating_now,limitYn,access_restricted,name_suggests_residential,recommend_public_default,usage_level,sessions_per_charger,usage_weekday_avg,usage_weekend_avg,usage_charger_type,history_observed,eta_minutes,poi_count_1km,nearest_parking_m,parking_remaining_spaces,parking_total_spaces,parking_occupancy_rate,parking_congestion_status,parking_matched_id,parking_has_realtime,parking_remaining_std_1h,parking_remaining_delta_1h,parking_realtime_ticks_1h,parking_is_mock,parking_source,nearest_incident_m,nearest_link_id,nearest_link_m,link_speed_kph,link_cong_grade,link_cong_grade_nm,traffic_is_mock,traffic_source,source_status,schema_version
PI202733,2026-07-31T08:12:11+09:00,케이티대구타워,대구광역시 중구 동덕로 167,35.8696592,128.6033867,True,4,3,4,0,0.75,0.0,True,26.133333333333333,CHECK_REQUIRED,20.05,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,Y,True,False,False,,,,,,False,,2,228.8,39.0,146.0,73.29,혼잡(점유 90%미만),150-2-000030,True,21.67195121321001,-62.0,7.0,False,team5_pis,871.4,1500015300.0,24.4,21.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PI202801,2026-07-31T08:12:11+09:00,케이티대구타워,"대구광역시 중구 동덕로 167 (동인동2가, KT대구지사(동인동우체국))",35.8696115,128.603585,True,4,4,4,0,1.0,0.0,True,545.8666666666667,CHECK_REQUIRED,544.0333333333333,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,Y,True,False,False,,,,,,False,,2,246.4,39.0,146.0,73.29,혼잡(점유 90%미만),150-2-000030,True,21.67195121321001,-62.0,7.0,False,team5_pis,890.1,1500015300.0,28.7,21.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
PI306068,2026-07-31T08:12:11+09:00,유니온스퀘어,대구광역시 중구 동성로1길 15,35.867008,128.594644,True,1,1,1,0,1.0,0.0,True,595.8666666666667,CHECK_REQUIRED,594.15,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,2,263.4,0.0,500.0,100.0,만차(점유 90%초과),150-4-000113,True,0.0,0.0,7.0,False,team5_pis,507.8,1500036900.0,192.1,70.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PI752996,2026-07-31T08:12:11+09:00,대구시 흥구삼덕빌딩,대구광역시 중구 동성로3길 35,35.866935,128.5972768,True,1,1,1,0,1.0,0.0,True,670.9166666666666,CHECK_REQUIRED,664.3,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,2,343.4,317.0,505.0,37.23,여유(점유 50%미만),150-2-000002,True,30.22770725202766,-85.0,7.0,False,team5_pis,604.6,1500036702.0,232.4,70.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PI807412,2026-07-31T08:12:11+09:00,대구 중구 동성로 중앙주차장,대구광역시 중구 동성로2길 80,35.8692144,128.5971838,True,6,6,6,0,1.0,0.0,True,728.05,CHECK_REQUIRED,724.5,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,2,283.4,317.0,505.0,37.23,여유(점유 50%미만),150-2-000002,True,30.22770725202766,-85.0,7.0,False,team5_pis,408.6,1500037501.0,151.5,38.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PIH01712,2026-07-31T08:12:11+09:00,비엘주차장,대구광역시 중구 중앙대로81길 7,35.8696717,128.5932232,True,3,3,3,0,1.0,0.0,True,825.05,CHECK_REQUIRED,824.8166666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,2,257.1,,,,,150-4-000114,False,,,,False,team5_pis,206.7,1500035000.0,153.6,38.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
PW014650,2026-07-31T08:12:11+09:00,동성로하우스디어반 관리사무소,대구광역시 중구 국채보상로 570,35.8705772,128.593249,True,4,2,4,0,0.5,0.0,True,959.8166666666668,CHECK_REQUIRED,955.45,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,2,242.0,25.0,61.0,59.02,보통(점유 70%미만),150-2-000015,True,1.049781318335648,0.0,7.0,False,team5_pis,108.4,1500034700.0,71.4,25.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
SF001002,2026-07-31T08:12:11+09:00,씨네시티한일,대구광역시 중구 동성로 39,35.870489711,128.59537694,True,4,1,2,2,0.5,0.5,True,6747.55,CHECK_REQUIRED,6743.15,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,2,342.5,25.0,61.0,59.02,보통(점유 70%미만),150-2-000015,True,1.049781318335648,0.0,7.0,False,team5_pis,193.2,1500037700.0,101.7,38.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
SF002258,2026-07-31T08:12:11+09:00,신용보증기금 (대구지점),대구광역시 중구 경상감영길 221,35.8718238,128.5995626,True,3,2,2,1,1.0,0.3333333333333333,True,1147.6,CHECK_REQUIRED,1146.75,CHECK_REQUIRED,CHECK_REQUIRED,STALE,N,N,False,False,True,,,,,,False,,2,191.7,39.0,146.0,73.29,혼잡(점유 90%미만),150-2-000030,True,21.67195121321001,-62.0,7.0,False,team5_pis,485.1,1500019900.0,118.4,17.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
ST271102,2026-07-31T08:12:11+09:00,히로텔모텔(투숙객 전용),대구광역시 중구 국채보상로 657-12,35.870012,128.603037,True,1,1,1,0,1.0,0.0,True,1364.75,CHECK_REQUIRED,1357.5666666666666,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,2,180.6,39.0,146.0,73.29,혼잡(점유 90%미만),150-2-000030,True,21.67195121321001,-62.0,7.0,False,team5_pis,829.8,1500015300.0,69.1,21.0,2.0,지체,False,utic,sandbox_series,station_feature_v1
ST271109,2026-07-31T08:12:11+09:00,동인시티타운(입주민 전용),대구광역시 중구 국채보상로131길 55,35.8728,128.601981,True,3,3,3,0,1.0,0.0,True,328.7,CHECK_REQUIRED,321.1666666666667,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,Y,True,False,False,,,,,,False,,2,130.0,,,,,150-1-000173,False,,,,False,team5_pis,706.7,1500020800.0,85.1,34.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
TDP00009,2026-07-31T08:12:11+09:00,교보생명 동성로사옥,대구광역시 중구 국채보상로 586,35.870594,128.594818,True,2,1,2,0,0.5,0.0,True,27.166666666666668,CHECK_REQUIRED,20.05,CHECK_REQUIRED,CHECK_REQUIRED,STALE,Y,N,False,False,True,,,,,,False,,2,300.6,25.0,61.0,59.02,보통(점유 70%미만),150-2-000015,True,1.049781318335648,0.0,7.0,False,team5_pis,146.8,1500037700.0,52.8,38.0,1.0,원활,False,utic,sandbox_series,station_feature_v1
